id,novel,motivation,experiment,relatework,readable,arxiv,Fscore
2466,0,0,-1,0,-1,1,1
2467,0,0,0,0,0,1,-0.428571429
2468,-1,0,-1,0,0,1,1
2469,1,0,-1,0,0,1,0.428571429
2470,0,0,-1,0,0,1,-0.428571429
2471,-1,0,-1,0,0,1,-0.428571429
2472,0,0,0,0,0,-1,-1
2473,0,0,1,0,0,-1,0.428571429
2474,-1,0,1,0,-1,-1,-1
2475,0,-1,0,0,0,1,0.428571429
2476,0,0,0,0,-1,1,0.428571429
2477,0,0,-1,0,-1,1,-1
2478,0,0,0,0,0,-1,0.428571429
2479,0,0,0,0,0,-1,0.428571429
2480,0,0,0,0,-1,-1,1
2481,-1,0,0,0,0,-1,-0.428571429
2482,0,0,-1,0,-1,-1,-1
2483,0,0,-1,0,-1,-1,0.428571429
2484,0,-1,-1,-1,-1,-1,-0.428571429
2485,1,-1,1,0,-1,-1,-0.428571429
2486,0,0,0,0,-1,-1,-1
2487,0,1,-1,0,0,-1,0.428571429
2488,0,0,-1,-1,-1,-1,-1
2489,-1,1,-1,0,-1,-1,1
2490,0,0,-1,0,-1,-1,-0.428571429
2491,1,0,-1,0,-1,-1,-0.428571429
2492,-1,0,-1,-1,0,-1,0.428571429
2493,-1,0,-1,-1,0,-1,-0.428571429
2494,-1,0,-1,0,-1,-1,-0.428571429
2495,0,0,-1,0,-1,1,-0.428571429
2496,0,0,-1,0,0,1,-0.428571429
2497,-1,1,-1,0,0,1,-0.428571429
2498,0,0,0,0,-1,1,0.428571429
2499,0,0,-1,-1,0,1,0.428571429
2500,0,0,-1,0,0,1,-0.428571429
2501,0,0,-1,-1,0,1,-0.428571429
2502,0,0,-1,0,-1,-1,-0.428571429
2503,1,0,-1,0,0,-1,-0.428571429
2504,-1,0,-1,0,0,-1,-0.428571429
2505,0,0,-1,0,0,-1,0.428571429
2506,0,0,0,0,0,-1,0.428571429
2507,1,0,-1,0,0,-1,0.428571429
2508,0,0,0,-1,0,-1,-0.428571429
2509,-1,0,-1,0,0,-1,0.428571429
2510,-1,-1,-1,0,-1,-1,0.428571429
2511,-1,0,-1,-1,0,-1,0.428571429
2512,0,0,0,0,0,-1,0.428571429
2513,0,0,-1,1,0,-1,1
2514,0,0,0,0,0,-1,0.428571429
2515,0,0,0,0,0,-1,1
2516,-1,-1,0,-1,0,-1,0.428571429
2517,0,0,0,0,-1,-1,-1
2518,0,0,-1,0,-1,-1,-0.428571429
2519,0,0,-1,-1,0,-1,-0.428571429
2520,0,1,-1,0,-1,-1,-0.428571429
2521,0,0,-1,0,0,-1,0.428571429
2522,0,-1,-1,-1,0,-1,-0.428571429
2523,1,0,-1,0,0,-1,0.428571429
2524,0,0,1,0,0,-1,-0.428571429
2525,0,-1,-1,0,-1,-1,0.428571429
2526,0,0,0,0,0,-1,-0.428571429
2527,-1,0,-1,0,-1,-1,-0.428571429
2528,-1,0,-1,0,0,-1,-0.428571429
2529,-1,0,-1,0,0,-1,-0.428571429
2530,0,0,-1,0,0,-1,-0.428571429
2531,-1,0,-1,-1,0,-1,-0.428571429
2532,0,0,0,-1,0,-1,-0.428571429
2533,-1,-1,-1,0,-1,-1,-0.428571429
2534,0,0,-1,0,0,-1,1
2535,-1,0,1,0,0,-1,-0.428571429
2536,-1,0,1,0,0,-1,0.428571429
2537,-1,0,-1,0,-1,-1,-0.428571429
2538,0,0,-1,0,0,-1,-0.428571429
2539,-1,0,-1,0,0,-1,-0.428571429
2540,0,0,0,-1,-1,-1,1
2541,0,0,0,0,-1,-1,-0.428571429
2542,0,0,0,0,0,-1,-0.428571429
2543,-1,0,0,0,0,-1,-0.428571429
2544,-1,0,-1,0,0,-1,-0.428571429
2545,0,0,-1,0,1,-1,-0.428571429
2546,0,0,-1,0,-1,-1,-0.428571429
2547,0,0,-1,0,0,1,0.428571429
2548,0,0,1,0,0,1,0.428571429
2549,0,0,-1,0,-1,-1,-1
2550,0,0,-1,0,0,-1,-0.428571429
2551,0,0,1,0,-1,-1,-0.428571429
2552,0,0,-1,0,0,-1,0.428571429
2553,0,0,0,0,0,-1,0.428571429
2554,0,0,0,0,-1,-1,-0.428571429
2555,0,0,-1,0,0,-1,-1
2556,-1,0,-1,0,0,-1,-0.428571429
2557,0,0,-1,0,0,-1,0.428571429
2558,0,0,-1,0,0,-1,0.428571429
2559,-1,-1,-1,0,0,-1,0.428571429
2560,1,0,1,0,-1,-1,1
2561,0,0,0,-1,-1,-1,-0.428571429
2562,0,0,0,-1,0,-1,0.428571429
2563,-1,0,-1,-1,0,-1,-0.428571429
2564,0,0,-1,-1,0,-1,-0.428571429
2565,0,-1,-1,-1,-1,-1,0.428571429
2566,0,0,0,0,0,-1,1
2567,-1,0,-1,-1,0,-1,0.428571429
2568,-1,0,-1,0,-1,-1,-1
2569,0,0,-1,0,-1,-1,-0.428571429
2570,0,0,1,0,0,-1,0.428571429
2571,-1,0,-1,0,0,-1,0.428571429
2572,0,0,0,0,0,-1,-0.428571429
2573,0,0,-1,-1,0,-1,0.428571429
2574,-1,0,-1,0,0,-1,1
2575,0,0,0,0,0,-1,0.428571429
2576,0,0,-1,0,0,-1,-0.428571429
2577,0,0,0,0,0,-1,0.428571429
2578,-1,0,-1,0,0,-1,-0.428571429
2579,0,0,-1,0,0,-1,1
2580,-1,0,1,-1,0,1,-0.428571429
2581,0,0,-1,-1,0,1,-0.428571429
2582,0,0,-1,-1,0,1,0.428571429
2583,0,-1,-1,-1,-1,-1,-1
2584,0,1,0,0,-1,-1,0.428571429
2585,-1,0,-1,-1,0,-1,-0.428571429
2586,-1,0,-1,0,-1,-1,-0.428571429
2587,0,0,-1,0,0,-1,0.428571429
2588,0,-1,-1,0,0,-1,0.428571429
2589,0,0,-1,0,-1,-1,-0.428571429
2590,0,0,-1,0,0,-1,0.428571429
2591,0,0,-1,0,0,-1,0.428571429
2592,0,1,-1,0,0,-1,-0.428571429
2593,-1,0,-1,0,0,-1,-0.428571429
2594,0,0,-1,-1,0,-1,-0.428571429
2595,0,1,-1,0,0,1,0.428571429
2596,-1,0,-1,0,0,1,-0.428571429
2597,-1,0,-1,-1,-1,1,-1
2598,0,0,1,0,-1,1,-0.428571429
2599,-1,0,-1,0,0,1,-0.428571429
2600,-1,0,1,-1,0,-1,0.428571429
2601,0,0,0,0,0,-1,1
2602,0,1,1,0,1,-1,1
2603,1,0,1,0,0,-1,-0.428571429
2604,0,0,-1,0,-1,-1,-0.428571429
2605,-1,1,1,1,0,-1,1
2606,-1,-1,-1,-1,-1,1,-0.428571429
2607,0,0,0,-1,0,1,-0.428571429
2608,0,-1,-1,1,0,-1,0.428571429
2609,0,0,-1,0,-1,-1,-0.428571429
2610,-1,0,-1,-1,0,-1,-0.428571429
2611,0,0,-1,-1,0,1,0.428571429
2612,0,0,-1,-1,0,1,-0.428571429
2613,0,0,-1,0,-1,1,-1
2614,-1,0,0,-1,0,-1,-0.428571429
2615,0,0,0,0,0,-1,-1
2616,0,0,0,0,0,-1,0.428571429
2617,0,0,-1,-1,0,-1,-1
2618,0,0,0,1,-1,-1,-0.428571429
2619,0,0,-1,0,0,-1,1
2620,0,0,-1,0,-1,-1,0.428571429
2621,-1,0,-1,-1,-1,-1,-0.428571429
2622,-1,0,-1,0,0,-1,-0.428571429
2623,0,0,0,0,0,-1,-0.428571429
2624,-1,0,-1,0,0,-1,-0.428571429
2625,-1,0,-1,0,-1,-1,-0.428571429
2626,-1,0,-1,0,0,-1,-0.428571429
2627,0,-1,-1,0,0,-1,-0.428571429
2628,0,1,-1,0,0,-1,0.428571429
2629,0,-1,-1,-1,-1,-1,0.428571429
2630,0,0,0,-1,0,-1,0.428571429
2631,0,0,-1,0,0,-1,0.428571429
2632,0,0,-1,0,0,1,-0.428571429
2633,0,0,-1,0,-1,1,0.428571429
2634,-1,0,-1,-1,-1,1,-0.428571429
2635,0,0,-1,1,-1,-1,-0.428571429
2636,0,0,-1,0,-1,-1,0.428571429
2637,-1,0,-1,0,0,-1,-0.428571429
2638,1,0,-1,0,0,-1,1
2639,0,0,0,0,0,-1,-0.428571429
2640,0,0,-1,0,-1,-1,-0.428571429
2641,-1,0,-1,-1,0,-1,0.428571429
2642,0,0,-1,-1,-1,-1,-0.428571429
2643,0,0,-1,0,0,-1,1
2644,0,0,-1,0,0,1,1
2645,-1,0,-1,0,1,1,-0.428571429
2646,0,0,-1,-1,0,1,1
2647,0,0,-1,0,1,1,-1
2648,0,0,-1,0,0,1,-0.428571429
2649,0,0,0,0,0,1,0.428571429
2650,0,0,1,0,0,1,0.428571429
2651,0,0,1,0,0,1,0.428571429
2652,0,0,0,0,-1,-1,-0.428571429
2653,-1,0,-1,0,-1,-1,-1
2654,0,0,-1,0,-1,-1,-0.428571429
2655,0,0,-1,0,0,-1,-1
2656,-1,0,-1,0,1,-1,0.428571429
2657,0,1,0,0,0,-1,1
2658,0,0,0,0,0,1,0.428571429
2659,0,0,-1,0,0,1,-0.428571429
2660,0,0,-1,-1,0,1,0.428571429
2661,0,0,-1,0,-1,-1,-0.428571429
2662,-1,0,-1,0,1,-1,-0.428571429
2663,0,0,-1,0,0,-1,0.428571429
2664,-1,0,0,0,0,1,0.428571429
2665,0,0,-1,-1,0,1,-0.428571429
2666,1,0,-1,0,0,1,-0.428571429
2667,0,0,-1,-1,-1,1,-0.428571429
2668,0,0,-1,-1,0,-1,0.428571429
2669,-1,0,-1,0,0,-1,-0.428571429
2670,0,0,-1,0,0,-1,0.428571429
2671,0,1,-1,0,-1,-1,-1
2672,0,0,-1,0,0,-1,-0.428571429
2673,-1,0,-1,0,0,-1,-1
2674,0,0,-1,-1,-1,1,-0.428571429
2675,0,-1,0,0,-1,1,-0.428571429
2676,0,0,0,0,-1,1,0.428571429
2677,0,0,-1,0,0,-1,0.428571429
2678,0,0,-1,0,-1,-1,-0.428571429
2679,0,0,-1,0,0,-1,-0.428571429
2680,0,0,0,0,0,-1,0.428571429
2681,0,0,-1,0,0,-1,-1
2682,0,0,0,0,-1,-1,-0.428571429
2683,-1,0,-1,0,-1,-1,-0.428571429
2684,0,0,0,0,0,-1,0.428571429
2685,1,0,1,0,0,-1,0.428571429
2686,1,0,-1,0,-1,-1,0.428571429
2687,0,0,-1,0,0,-1,-0.428571429
2688,0,0,0,0,-1,-1,-0.428571429
2689,0,0,0,0,0,-1,0.428571429
2690,0,0,-1,0,0,-1,-0.428571429
2691,0,0,-1,0,0,-1,-0.428571429
2692,0,0,-1,0,0,-1,-0.428571429
2693,0,0,1,0,0,-1,-0.428571429
2694,-1,0,-1,0,-1,-1,0.428571429
2695,-1,0,-1,0,0,-1,0.428571429
2696,0,0,-1,0,-1,-1,-0.428571429
2697,0,1,-1,0,1,1,0.428571429
2698,0,0,-1,0,-1,1,1
2699,0,0,-1,0,0,1,0.428571429
2700,0,1,-1,0,0,1,0.428571429
2701,0,0,-1,0,-1,1,-1
2702,0,0,1,-1,-1,1,-0.428571429
2703,0,0,-1,0,0,1,0.428571429
2704,0,1,1,0,-1,1,0.428571429
2705,0,-1,-1,0,0,1,-0.428571429
2706,0,0,0,-1,0,1,-0.428571429
2707,0,0,-1,1,0,-1,0.428571429
2708,1,0,0,0,0,-1,0.428571429
2709,-1,0,0,0,0,-1,-0.428571429
2710,0,0,-1,0,0,-1,-0.428571429
2711,0,0,-1,0,0,-1,-0.428571429
2712,0,0,-1,1,0,-1,-1
2713,0,0,0,-1,0,-1,-1
2714,0,0,0,0,0,-1,-1
2715,0,0,-1,0,-1,-1,-0.428571429
2716,0,0,-1,0,0,-1,-1
2717,0,0,-1,0,0,-1,0.428571429
2718,0,0,-1,0,0,-1,1
2719,0,1,-1,0,0,-1,1
2720,0,0,-1,0,-1,-1,-0.428571429
2721,-1,0,-1,0,0,-1,-0.428571429
2722,-1,0,-1,-1,-1,-1,-0.428571429
2723,0,0,-1,0,-1,-1,-0.428571429
2724,0,0,-1,0,0,-1,-1
2725,0,0,-1,-1,0,-1,-0.428571429
2726,0,0,-1,0,-1,1,-0.428571429
2727,-1,0,1,0,-1,1,-0.428571429
2728,1,0,-1,0,-1,1,-0.428571429
2729,0,0,-1,0,0,-1,0.428571429
2730,0,0,-1,0,0,-1,0.428571429
2731,0,-1,-1,0,-1,-1,-0.428571429
2732,-1,0,-1,-1,-1,-1,-1
2733,0,0,-1,0,0,-1,0.428571429
2734,0,-1,-1,0,0,-1,-1
2735,0,-1,-1,0,0,-1,-1
2736,-1,0,-1,0,0,-1,-0.428571429
2737,0,0,-1,0,-1,-1,0.428571429
2738,0,0,-1,-1,0,-1,-0.428571429
2739,0,0,-1,0,0,-1,-1
2740,0,0,-1,0,0,-1,-0.428571429
2741,-1,0,-1,0,0,-1,-0.428571429
2742,0,0,-1,0,0,-1,0.428571429
2743,-1,-1,-1,0,0,-1,-0.428571429
2744,-1,0,0,0,0,-1,-0.428571429
2745,0,0,0,-1,-1,-1,0.428571429
2746,1,0,-1,-1,1,-1,1
2747,0,0,-1,0,-1,-1,-0.428571429
2748,0,1,-1,0,0,-1,0.428571429
2749,0,1,-1,0,0,-1,1
2750,-1,0,-1,0,0,-1,-0.428571429
2751,0,0,-1,0,0,1,0.428571429
2752,-1,0,-1,0,0,1,-0.428571429
2753,-1,0,-1,0,0,1,0.428571429
2754,0,0,-1,0,-1,-1,-0.428571429
2755,0,0,1,0,0,-1,1
2756,0,0,0,-1,-1,-1,0.428571429
2757,0,0,-1,0,0,-1,0.428571429
2758,0,-1,0,0,-1,-1,-0.428571429
2759,0,1,-1,-1,-1,-1,-0.428571429
2760,1,0,0,0,0,-1,-0.428571429
2761,0,0,-1,-1,0,-1,-0.428571429
2762,0,0,0,-1,-1,-1,-1
2763,-1,0,-1,0,0,-1,-0.428571429
2764,-1,0,-1,0,0,-1,-0.428571429
2765,0,0,0,-1,0,-1,0.428571429
2766,0,0,-1,0,0,-1,0.428571429
2767,0,-1,-1,0,0,-1,-0.428571429
2768,0,0,-1,-1,0,-1,-0.428571429
2769,-1,0,-1,0,0,-1,0.428571429
2770,0,0,0,0,0,-1,-1
2771,0,0,-1,0,-1,-1,-0.428571429
2772,0,0,-1,-1,-1,-1,-0.428571429
2773,0,-1,-1,0,-1,-1,-0.428571429
2774,-1,0,-1,0,0,1,-0.428571429
2775,0,1,-1,-1,-1,1,0.428571429
2776,-1,0,-1,0,-1,1,-1
2777,0,-1,-1,0,0,1,-0.428571429
2778,0,0,0,0,-1,1,-0.428571429
2779,0,0,0,0,0,1,-0.428571429
2780,0,0,-1,0,0,-1,-0.428571429
2781,0,0,-1,0,-1,-1,0.428571429
2782,0,0,-1,0,-1,1,0.428571429
2783,0,0,-1,0,-1,1,-0.428571429
2784,0,0,-1,-1,0,1,-1
2785,0,0,-1,0,-1,1,-1
2786,-1,-1,-1,0,-1,1,-0.428571429
2787,-1,0,-1,0,0,1,-0.428571429
2788,0,0,1,0,-1,-1,-1
2789,0,0,-1,0,0,-1,-0.428571429
2790,0,0,-1,0,0,-1,0.428571429
2791,-1,-1,-1,0,-1,1,-1
2792,0,0,-1,0,0,1,0.428571429
2793,0,0,-1,0,0,1,-0.428571429
2794,-1,0,0,-1,0,-1,-0.428571429
2795,0,0,-1,0,0,-1,-0.428571429
2796,0,0,-1,0,0,-1,0.428571429
2797,-1,0,1,0,1,-1,-0.428571429
2798,0,0,-1,0,-1,-1,-0.428571429
2799,0,0,0,0,0,-1,-0.428571429
2800,0,0,-1,0,0,-1,0.428571429
2801,-1,0,-1,-1,0,-1,0.428571429
2802,0,0,0,0,0,-1,-0.428571429
2803,0,0,0,0,0,-1,0.428571429
2804,0,0,0,0,0,-1,-1
2805,-1,-1,-1,0,-1,-1,-0.428571429
2806,-1,1,-1,0,1,-1,-1
2807,-1,0,1,-1,0,-1,-0.428571429
2808,-1,0,1,0,0,-1,0.428571429
2809,-1,0,-1,-1,0,-1,-1
2810,0,-1,1,-1,-1,-1,-0.428571429
2811,0,0,-1,0,0,-1,0.428571429
2812,-1,0,-1,0,0,-1,-0.428571429
2813,0,0,0,0,0,-1,0.428571429
2814,0,0,0,0,0,-1,0.428571429
2815,0,0,0,0,-1,-1,1
2816,1,0,-1,0,0,-1,0.428571429
2817,-1,0,-1,0,-1,-1,-0.428571429
2818,0,0,-1,0,0,-1,0.428571429
2819,0,0,-1,0,0,-1,-0.428571429
2820,-1,0,-1,-1,0,-1,-0.428571429
2821,0,0,0,0,1,-1,1
2822,0,0,-1,0,0,-1,-0.428571429
2823,-1,0,-1,-1,0,-1,-0.428571429
2824,-1,-1,-1,0,-1,-1,-0.428571429
2825,-1,0,-1,0,0,-1,0.428571429
2826,0,0,-1,0,0,-1,-1
2827,-1,0,0,0,-1,-1,-1
2828,0,0,-1,-1,-1,-1,1
2829,0,0,-1,0,0,-1,0.428571429
2830,0,0,1,0,-1,-1,0.428571429
2831,0,0,0,0,0,-1,0.428571429
2832,0,1,-1,0,0,-1,-0.428571429
2833,0,0,-1,0,-1,-1,-0.428571429
2834,0,0,-1,0,0,-1,-1
2835,0,0,-1,0,0,-1,-0.428571429
2836,0,0,-1,-1,-1,-1,-1
2837,1,0,0,-1,0,-1,0.428571429
2838,0,0,-1,0,0,-1,0.428571429
2839,-1,0,-1,0,-1,-1,-0.428571429
2840,0,0,0,0,0,1,1
2841,0,-1,-1,-1,0,1,-0.428571429
2842,0,0,-1,0,-1,1,-0.428571429
2843,0,0,-1,0,-1,1,0.428571429
2844,0,0,-1,-1,-1,1,1
2845,0,-1,0,0,0,1,-0.428571429
2846,0,0,0,0,0,-1,0.428571429
2847,-1,-1,-1,-1,0,-1,-0.428571429
2848,0,-1,-1,0,0,-1,0.428571429
2849,0,1,-1,0,0,-1,0.428571429
2850,0,1,-1,0,-1,-1,0.428571429
2851,0,0,-1,0,-1,-1,-0.428571429
2852,0,0,-1,1,0,1,0.428571429
2853,0,0,-1,-1,1,1,1
2854,0,0,1,0,0,1,0.428571429
2855,0,0,-1,0,0,-1,0.428571429
2856,-1,0,-1,-1,0,-1,0.428571429
2857,-1,0,-1,-1,-1,-1,-0.428571429
2858,0,0,1,0,0,-1,0.428571429
2859,1,0,-1,0,0,-1,-0.428571429
2860,-1,-1,-1,0,-1,-1,-0.428571429
2861,0,0,1,0,0,-1,0.428571429
2862,0,1,-1,0,1,-1,-0.428571429
2863,1,-1,-1,0,-1,-1,-0.428571429
2864,0,0,-1,0,0,-1,0.428571429
2865,0,0,-1,0,0,-1,-0.428571429
2866,0,0,0,-1,0,-1,-0.428571429
2867,0,1,-1,0,0,-1,1
2868,0,0,0,0,0,-1,-0.428571429
2869,0,0,-1,0,0,-1,0.428571429
2870,0,1,-1,0,0,-1,1
2871,0,0,0,0,0,-1,0.428571429
2872,0,0,0,-1,0,-1,0.428571429
2873,0,0,-1,-1,-1,1,-1
2874,-1,-1,-1,-1,-1,1,-0.428571429
2875,0,0,0,0,0,1,-0.428571429
2876,0,0,-1,0,-1,-1,0.428571429
2877,0,0,-1,-1,0,1,-1
2878,0,0,-1,0,0,1,-0.428571429
2879,0,0,-1,0,0,1,-1
2880,0,0,-1,0,-1,1,0.428571429
2881,0,0,1,0,0,-1,1
2882,-1,0,-1,0,0,-1,-0.428571429
2883,0,0,-1,0,1,-1,0.428571429
2884,-1,0,0,0,-1,-1,-0.428571429
2885,-1,0,0,0,0,-1,0.428571429
2886,0,0,0,0,1,-1,0.428571429
2887,0,0,-1,-1,0,-1,1
2888,0,0,-1,0,-1,-1,-0.428571429
2889,0,0,-1,0,0,-1,0.428571429
2890,0,-1,-1,0,0,-1,0.428571429
2891,0,0,-1,0,0,-1,0.428571429
2892,0,0,-1,0,0,-1,1
2893,0,0,-1,0,0,-1,1
2894,0,0,-1,0,0,-1,-0.428571429
2895,0,0,0,0,0,-1,-0.428571429
2896,0,0,1,0,-1,-1,-0.428571429
2897,0,0,-1,0,0,-1,0.428571429
2898,0,0,-1,0,1,-1,0.428571429
2899,0,0,0,0,1,-1,0.428571429
2900,-1,-1,-1,0,0,-1,0.428571429
2901,0,1,-1,0,0,1,1
2902,0,0,-1,-1,0,1,-0.428571429
2903,0,-1,-1,0,0,1,-0.428571429
2904,0,0,-1,0,0,-1,-0.428571429
2905,0,0,-1,0,0,-1,-0.428571429
2906,-1,-1,-1,0,0,-1,-1
2907,0,-1,-1,0,0,-1,-0.428571429
2908,-1,0,-1,0,-1,-1,-0.428571429
2909,0,0,-1,0,0,-1,-0.428571429
2910,0,0,0,0,0,1,1
2911,0,-1,0,0,0,1,0.428571429
2912,-1,1,-1,0,-1,1,-0.428571429
2913,-1,0,-1,-1,-1,-1,-0.428571429
2914,0,0,0,0,-1,-1,-0.428571429
2915,-1,0,-1,0,-1,-1,-0.428571429
2916,-1,0,-1,-1,-1,-1,-1
2917,0,-1,-1,0,-1,-1,-0.428571429
2918,0,0,-1,-1,-1,-1,-1
2919,0,1,-1,-1,0,-1,-1
2920,0,-1,-1,0,1,-1,1
2921,0,0,-1,-1,-1,-1,-0.428571429
2922,0,0,-1,0,0,-1,0.428571429
2923,0,1,-1,0,0,-1,1
2924,-1,0,-1,0,0,-1,-0.428571429
2925,-1,0,0,-1,-1,-1,1
2926,0,0,-1,0,-1,-1,-0.428571429
2927,1,0,-1,0,1,-1,0.428571429
2928,-1,0,-1,0,0,-1,0.428571429
2929,-1,0,-1,-1,0,-1,-1
2930,-1,0,-1,0,0,-1,-0.428571429
2931,0,1,-1,0,0,-1,-0.428571429
2932,0,0,-1,0,0,-1,0.428571429
2933,0,0,-1,0,-1,-1,1
2934,0,0,-1,0,-1,-1,0.428571429
2935,0,0,-1,-1,-1,1,1
2936,0,0,-1,0,-1,1,1
2937,0,0,0,-1,-1,1,0.428571429
2938,0,0,-1,0,0,-1,0.428571429
2939,-1,0,0,0,0,-1,0.428571429
2940,0,1,-1,0,0,-1,1
2941,0,0,-1,0,0,-1,-1
2942,0,-1,0,0,0,-1,-1
2943,0,0,0,0,0,-1,-0.428571429
2944,0,1,-1,0,0,-1,1
2945,-1,1,0,0,0,-1,1
2946,0,0,-1,0,0,-1,1
2947,0,0,0,0,0,-1,0.428571429
2948,0,0,0,0,0,-1,-0.428571429
2949,-1,0,-1,-1,0,-1,-0.428571429
2950,0,0,-1,-1,0,1,-0.428571429
2951,0,0,-1,0,0,1,0.428571429
2952,0,-1,-1,-1,0,1,0.428571429
2953,0,0,-1,-1,0,-1,-0.428571429
2954,0,0,-1,0,0,-1,-0.428571429
2955,0,0,-1,0,0,-1,1
2956,0,-1,-1,0,0,1,-0.428571429
2957,1,1,-1,-1,0,1,-0.428571429
2958,0,0,0,-1,0,1,0.428571429
2959,0,0,-1,-1,0,-1,1
2960,0,-1,-1,0,-1,-1,-0.428571429
2961,0,0,-1,0,0,-1,-0.428571429
2962,0,-1,-1,-1,-1,1,-0.428571429
2963,0,0,-1,0,-1,1,-0.428571429
2964,0,-1,0,0,0,1,1
2965,0,0,-1,0,0,1,0.428571429
2966,0,-1,-1,0,0,1,0.428571429
2967,0,0,-1,0,0,1,0.428571429
2968,-1,0,-1,0,-1,-1,0.428571429
2969,0,0,-1,0,0,-1,1
2970,0,0,-1,-1,0,-1,0.428571429
2971,1,0,-1,0,1,1,-0.428571429
2972,0,0,-1,-1,-1,1,-0.428571429
2973,0,0,0,0,0,-1,-1
2974,0,0,-1,0,0,-1,0.428571429
2975,0,0,-1,-1,0,-1,-1
2976,0,0,1,-1,-1,-1,1
2977,1,-1,-1,0,-1,-1,-0.428571429
2978,0,0,-1,0,0,-1,0.428571429
2979,0,0,0,0,0,1,0.428571429
2980,0,0,0,0,1,1,1
2981,0,0,-1,-1,0,-1,-0.428571429
2982,0,0,1,0,0,-1,1
2983,0,0,-1,0,0,-1,0.428571429
2984,-1,0,-1,0,-1,-1,-0.428571429
2985,0,0,-1,-1,0,-1,0.428571429
2986,0,0,-1,-1,0,-1,-1
2987,0,0,-1,-1,0,-1,-1
2988,0,0,-1,0,0,1,0.428571429
2989,0,0,-1,-1,0,1,0.428571429
2990,0,0,-1,0,0,1,0.428571429
2991,1,0,-1,0,1,-1,1
2992,0,0,-1,0,-1,-1,-0.428571429
2993,0,0,0,0,0,-1,-1
2994,-1,0,-1,0,0,-1,-1
2995,-1,0,-1,-1,-1,-1,-1
2996,0,0,-1,0,0,-1,1
2997,0,-1,-1,0,0,-1,-1
2998,0,0,-1,-1,0,-1,-1
2999,0,0,-1,0,-1,1,-0.428571429
3000,0,-1,-1,-1,-1,1,-0.428571429
3001,0,0,-1,0,-1,1,0.428571429
3002,0,-1,-1,0,0,-1,-0.428571429
3003,0,-1,-1,0,-1,-1,-0.428571429
3004,-1,0,-1,0,0,-1,-0.428571429
3005,0,0,-1,0,0,-1,-0.428571429
3006,0,0,-1,0,-1,-1,-0.428571429
3007,0,0,-1,0,0,-1,0.428571429
3008,0,1,-1,0,0,-1,0.428571429
3009,-1,0,-1,0,-1,-1,-0.428571429
3010,0,0,-1,0,-1,-1,1
3011,-1,-1,-1,-1,1,-1,-0.428571429
3012,0,0,-1,0,-1,-1,-0.428571429
3013,0,0,0,0,0,-1,0.428571429
3014,0,-1,-1,0,0,-1,-1
3015,-1,-1,-1,0,0,-1,-0.428571429
3016,1,0,0,0,0,-1,1
3017,0,0,0,0,0,-1,-0.428571429
3018,0,0,0,0,0,-1,-0.428571429
3019,-1,-1,-1,-1,0,-1,0.428571429
3020,0,1,1,0,0,-1,0.428571429
3021,0,-1,-1,0,0,-1,-0.428571429
3022,0,0,-1,0,0,-1,0.428571429
3023,0,0,-1,0,0,-1,0.428571429
3024,0,0,-1,-1,0,-1,-1
3025,-1,-1,-1,-1,-1,-1,0.428571429
3026,0,0,-1,0,0,-1,0.428571429
3027,0,0,-1,0,0,-1,0.428571429
3028,0,0,-1,0,0,-1,-0.428571429
3029,-1,1,-1,0,0,-1,-0.428571429
3030,-1,-1,-1,-1,-1,-1,-0.428571429
3031,0,0,-1,0,-1,-1,-0.428571429
3032,0,0,-1,-1,0,-1,1
3033,0,1,0,0,0,-1,0.428571429
3034,0,-1,1,0,-1,-1,-1
3035,0,0,-1,0,0,-1,0.428571429
3036,0,0,-1,0,0,-1,-0.428571429
3037,0,0,0,0,0,-1,0.428571429
3038,0,-1,-1,0,0,1,-1
3039,-1,0,1,-1,0,1,0.428571429
3040,0,0,0,0,0,1,-0.428571429
3041,0,-1,-1,0,-1,-1,0.428571429
3042,-1,0,-1,-1,-1,-1,-1
3043,0,0,0,-1,-1,-1,-0.428571429
3044,0,0,-1,-1,-1,-1,-0.428571429
3045,0,1,-1,0,-1,-1,0.428571429
3046,0,0,-1,0,0,-1,0.428571429
3047,0,0,-1,0,0,-1,0.428571429
3048,0,0,0,0,0,-1,0.428571429
3049,0,0,1,0,1,-1,0.428571429
3050,0,1,-1,0,-1,-1,1
3051,-1,0,0,0,0,-1,-1
3052,0,-1,0,0,-1,-1,-1
3053,0,0,-1,0,-1,-1,-0.428571429
3054,0,1,0,0,0,-1,0.428571429
3055,0,-1,-1,0,0,-1,0.428571429
3056,1,0,0,0,0,-1,-0.428571429
3057,-1,0,-1,0,0,-1,-0.428571429
3058,1,0,-1,0,-1,-1,-0.428571429
3059,0,0,-1,0,0,-1,0.428571429
3060,0,0,0,0,0,1,0.428571429
3061,1,0,0,0,0,1,-0.428571429
3062,0,0,-1,0,0,1,-1
3063,0,0,-1,0,0,-1,-0.428571429
3064,0,0,-1,-1,1,-1,0.428571429
3065,0,1,-1,0,1,-1,-0.428571429
3066,0,0,-1,0,0,-1,0.428571429
3067,0,0,0,0,0,-1,1
3068,-1,-1,0,0,-1,-1,-0.428571429
3069,0,0,0,-1,-1,-1,-0.428571429
3070,-1,-1,-1,0,-1,-1,-0.428571429
3071,0,0,-1,0,-1,-1,-1
