id,rebuttal,arxiv,reviewlevel,novel,motivation,experiment,relatework,readable,score
444,-1,-1,1,0,0,0,0,0,-0.428571429
445,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
446,-1,-1,1,0,0,-1,-1,0,0.428571429
447,-1,-1,-1,-1,-1,-1,0,0,-0.428571429
448,-0.6,-1,-1,-1,0,-1,0,0,-1
449,-0.733333333,-1,0.333333333,0,0,0,0,0,-1
450,-0.466666667,1,-0.333333333,0,0,-1,0,0,-0.428571429
451,-1,1,1,-1,0,-1,0,-1,-0.428571429
452,-1,1,0.333333333,0,0,0,0,0,0.428571429
453,-1,-1,-1,-1,0,-1,0,0,-0.428571429
454,-0.866666667,-1,-0.333333333,0,0,0,0,0,-0.428571429
455,-1,-1,1,0,0,-1,0,0,-1
456,-1,-1,1,0,0,-1,0,0,-0.428571429
457,-1,-1,1,0,-1,-1,-1,0,-1
458,-1,-1,1,-1,-1,-1,0,0,1
459,-0.733333333,-1,-0.333333333,0,0,0,-1,0,0.428571429
460,-1,-1,-1,-1,0,0,0,0,-0.428571429
461,-0.866666667,-1,1,-1,0,-1,0,0,-1
462,-1,-1,-0.333333333,-1,0,-1,0,0,-1
463,-0.6,-1,-1,0,0,-1,0,-1,0.428571429
464,-1,-1,-0.333333333,0,1,-1,-1,-1,0.428571429
465,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
466,-1,-1,-1,0,1,0,0,-1,0.428571429
467,-1,-1,1,0,0,-1,0,-1,-0.428571429
468,-1,-1,1,-1,0,0,0,0,-0.428571429
469,-1,-1,-0.333333333,0,0,-1,-1,0,-0.428571429
470,-1,-1,-1,0,0,0,0,0,-0.428571429
471,-1,-1,-0.333333333,-1,0,-1,0,0,-1
472,-1,1,-0.333333333,0,-1,0,0,-1,0.428571429
473,-1,1,0.333333333,0,0,-1,0,0,0.428571429
474,-1,1,1,0,-1,0,0,0,-0.428571429
475,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
476,-0.866666667,-1,-0.333333333,0,0,0,0,0,-0.428571429
477,-1,-1,-0.333333333,0,0,-1,0,-1,0.428571429
478,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
479,-1,-1,0.333333333,-1,0,-1,0,-1,0.428571429
480,-1,-1,-1,0,0,-1,0,0,-0.428571429
481,-1,-1,0.333333333,0,-1,1,0,0,0.428571429
482,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
483,-1,-1,0.333333333,0,0,-1,0,-1,-0.428571429
484,-1,-1,1,-1,0,-1,0,0,-1
485,-1,-1,-1,0,-1,-1,0,-1,-0.428571429
486,-1,-1,0.333333333,-1,0,0,0,0,-0.428571429
487,-1,-1,-1,0,0,-1,0,-1,-1
488,-1,-1,-0.333333333,0,0,-1,-1,-1,0.428571429
489,-0.866666667,-1,-0.333333333,0,0,-1,0,-1,-1
490,-0.733333333,-1,-1,0,0,0,-1,-1,0.428571429
491,-0.6,-1,-0.333333333,0,0,-1,-1,-1,-0.428571429
492,-1,-1,-0.333333333,0,0,-1,0,0,-1
493,-1,-1,0.333333333,0,-1,-1,0,0,-1
494,-1,-1,0.333333333,1,-1,1,0,0,-0.428571429
495,-1,-1,1,0,0,-1,-1,-1,-0.428571429
496,-1,-1,1,0,-1,-1,-1,0,-0.428571429
497,-0.866666667,-1,0.333333333,0,0,0,-1,0,-1
498,-1,-1,1,-1,0,-1,0,0,-0.428571429
499,-0.733333333,-1,-1,0,0,-1,-1,0,0.428571429
500,-1,-1,-0.333333333,-1,-1,-1,0,-1,-0.428571429
501,-0.733333333,-1,-0.333333333,0,-1,-1,0,0,-0.428571429
502,-0.866666667,-1,-0.333333333,0,-1,-1,0,0,-1
503,-0.866666667,-1,1,0,1,-1,0,0,-0.428571429
504,-0.866666667,-1,1,0,0,0,0,0,0.428571429
505,-1,-1,0.333333333,-1,0,-1,0,0,-0.428571429
506,-0.866666667,-1,1,0,-1,-1,0,0,-0.428571429
507,-1,-1,-1,0,0,-1,0,0,0.428571429
508,-1,-1,0.333333333,-1,0,-1,0,-1,-0.428571429
509,-1,-1,-1,0,0,0,0,0,-0.428571429
510,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
511,-0.733333333,-1,1,-1,-1,1,1,0,0.428571429
512,-1,-1,0.333333333,-1,0,-1,-1,-1,0.428571429
513,-1,-1,-0.333333333,0,0,1,0,0,0.428571429
514,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
515,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
516,-1,-1,-0.333333333,0,0,-1,0,0,1
517,-1,-1,-0.333333333,0,0,0,0,0,0.428571429
518,-1,-1,0.333333333,0,0,1,0,0,0.428571429
519,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
520,-0.866666667,-1,-1,-1,0,-1,0,0,-0.428571429
521,-1,-1,-0.333333333,0,0,-1,-1,0,-0.428571429
522,-0.733333333,-1,-1,1,0,-1,0,1,-0.428571429
523,-1,-1,0.333333333,0,0,-1,-1,0,-0.428571429
524,-1,-1,0.333333333,0,0,1,0,0,0.428571429
525,-1,-1,0.333333333,-1,-1,-1,0,0,1
526,-1,-1,-0.333333333,0,0,0,0,0,-0.428571429
527,-1,-1,-0.333333333,-1,0,1,0,0,-0.428571429
528,-0.866666667,-1,0.333333333,-1,-1,0,0,0,0.428571429
529,-1,-1,-1,0,0,1,-1,-1,0.428571429
530,-0.733333333,-1,0.333333333,0,0,-1,0,0,0.428571429
531,-0.866666667,-1,0.333333333,0,0,-1,0,0,0.428571429
532,-1,-1,1,0,-1,1,0,0,-0.428571429
533,-0.733333333,-1,-0.333333333,-1,0,-1,0,0,0.428571429
534,-1,-1,-0.333333333,0,1,1,0,0,-0.428571429
535,-0.6,-1,-1,0,0,0,0,0,-0.428571429
536,-1,-1,-0.333333333,0,1,-1,0,0,0.428571429
537,-1,-1,1,-1,0,0,0,0,-0.428571429
538,-0.733333333,-1,0.333333333,-1,0,-1,-1,-1,0.428571429
539,-1,-1,1,0,0,0,0,-1,0.428571429
540,-1,-1,-1,0,0,-1,0,-1,0.428571429
541,-1,1,0.333333333,0,0,-1,0,0,-0.428571429
542,-0.6,1,0.333333333,0,0,-1,-1,0,1
543,-0.866666667,-1,-1,0,-1,-1,0,-1,-0.428571429
544,-1,-1,-0.333333333,0,0,-1,-1,0,0.428571429
545,-1,-1,-0.333333333,0,0,-1,-1,0,-0.428571429
546,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
547,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
548,-0.6,-1,-0.333333333,0,0,-1,0,0,0.428571429
549,-1,-1,1,-1,0,-1,-1,0,0.428571429
550,-1,-1,-0.333333333,1,0,0,0,0,-0.428571429
551,-1,-1,0.333333333,0,0,-1,0,-1,-1
552,-0.733333333,-1,-0.333333333,-1,0,-1,-1,-1,-0.428571429
553,-1,-1,1,0,0,-1,0,0,-0.428571429
554,-1,-1,-1,-1,0,0,-1,-1,0.428571429
555,-1,-1,-0.333333333,0,0,-1,0,0,1
556,-1,-1,1,0,0,-1,-1,-1,0.428571429
557,-1,-1,-0.333333333,0,0,-1,0,-1,0.428571429
558,-1,-1,1,0,0,-1,-1,0,-0.428571429
559,-0.466666667,-1,1,0,0,0,-1,-1,0.428571429
560,-0.6,-1,-1,0,0,-1,0,0,-0.428571429
561,-1,-1,1,0,0,-1,0,-1,-0.428571429
562,-0.866666667,-1,-0.333333333,0,0,-1,0,0,-1
563,-0.866666667,1,0.333333333,-1,0,-1,-1,1,-0.428571429
564,-1,1,0.333333333,0,0,-1,0,1,-0.428571429
565,-1,1,-0.333333333,0,0,0,0,0,-0.428571429
566,-1,-1,-0.333333333,-1,0,-1,0,1,0.428571429
567,-1,-1,-0.333333333,0,0,-1,0,-1,1
568,-1,-1,0.333333333,1,0,-1,0,0,0.428571429
569,-1,-1,1,0,0,-1,0,0,-0.428571429
570,-1,-1,-0.333333333,-1,-1,-1,0,0,-0.428571429
571,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
572,-0.866666667,-1,-0.333333333,0,-1,-1,0,0,-0.428571429
573,-1,-1,0.333333333,0,1,0,0,0,-1
574,-1,1,-0.333333333,0,0,-1,-1,0,0.428571429
575,-1,1,1,0,0,-1,0,0,1
576,-0.733333333,-1,0.333333333,0,0,-1,0,-1,-0.428571429
577,-1,-1,1,-1,0,-1,-1,0,-0.428571429
578,-1,-1,1,-1,0,-1,0,0,0.428571429
579,-1,-1,0.333333333,0,0,-1,-1,0,0.428571429
580,-1,-1,0.333333333,0,0,-1,0,-1,-0.428571429
581,-1,-1,-0.333333333,0,0,-1,-1,0,0.428571429
582,-1,-1,-0.333333333,0,-1,-1,0,0,-0.428571429
583,-1,-1,0.333333333,0,0,-1,0,-1,-0.428571429
584,-1,-1,1,0,0,-1,0,-1,0.428571429
585,-0.866666667,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
586,-0.2,-1,-0.333333333,-1,0,-1,-1,0,0.428571429
587,-0.733333333,-1,-0.333333333,0,0,-1,0,0,1
588,-0.866666667,-1,0.333333333,0,0,-1,0,0,-0.428571429
589,-0.866666667,-1,0.333333333,-1,0,-1,0,0,-1
590,-0.866666667,-1,0.333333333,0,0,-1,-1,0,-0.428571429
591,-1,-1,1,0,0,-1,0,0,1
592,-0.866666667,-1,-0.333333333,0,0,-1,-1,1,-0.428571429
593,-0.866666667,-1,-0.333333333,0,0,0,0,0,-1
594,-1,-1,-0.333333333,1,0,-1,0,-1,0.428571429
595,-1,-1,1,-1,0,-1,0,0,-0.428571429
596,-1,-1,0.333333333,0,0,0,0,0,0.428571429
597,-0.733333333,-1,0.333333333,0,0,-1,0,0,-0.428571429
598,-1,1,-0.333333333,-1,0,-1,0,-1,0.428571429
599,-1,1,-0.333333333,0,0,-1,0,0,-0.428571429
600,-1,1,-1,0,0,0,0,0,0.428571429
601,-1,1,-0.333333333,0,0,-1,0,0,0.428571429
602,-0.866666667,1,-0.333333333,0,0,-1,0,-1,0.428571429
603,-1,-1,-1,0,0,0,0,-1,0.428571429
604,-1,-1,-0.333333333,0,-1,0,0,0,-0.428571429
605,-1,-1,-0.333333333,-1,0,1,-1,0,-0.428571429
606,-1,1,-0.333333333,-1,0,-1,0,0,0.428571429
607,-0.866666667,1,0.333333333,0,0,-1,0,0,1
608,-0.866666667,-1,-0.333333333,0,0,-1,0,1,1
609,-1,-1,-1,0,0,0,-1,-1,0.428571429
610,-0.866666667,-1,-1,0,0,0,0,0,-0.428571429
611,-0.866666667,-1,0.333333333,-1,0,-1,0,-1,-0.428571429
612,-1,-1,-0.333333333,-1,0,-1,0,-1,-0.428571429
613,-1,-1,-0.333333333,0,0,-1,0,-1,0.428571429
614,-0.866666667,-1,-0.333333333,0,0,-1,0,0,0.428571429
615,-1,-1,0.333333333,0,1,-1,0,-1,0.428571429
616,-0.733333333,-1,-1,1,0,-1,0,-1,-0.428571429
617,-1,-1,1,0,0,1,0,-1,-0.428571429
618,-1,-1,-1,1,0,-1,0,0,0.428571429
619,-1,-1,1,-1,0,-1,0,0,1
620,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
621,-1,-1,0.333333333,0,0,-1,1,0,1
622,-0.733333333,-1,1,0,0,-1,0,0,0.428571429
623,-1,-1,1,0,0,0,0,-1,0.428571429
624,-1,-1,1,0,0,-1,0,0,-0.428571429
625,-1,-1,-1,0,0,1,0,-1,0.428571429
626,-1,-1,-0.333333333,-1,0,-1,0,0,-0.428571429
627,-1,-1,-0.333333333,0,1,1,-1,0,-0.428571429
628,-1,-1,1,0,0,-1,0,0,-0.428571429
629,-0.733333333,1,-1,0,0,-1,0,0,0.428571429
630,-0.6,1,1,0,0,-1,0,0,0.428571429
631,-0.466666667,1,-0.333333333,0,0,-1,-1,0,-0.428571429
632,-0.866666667,1,0.333333333,0,0,1,-1,0,0.428571429
633,-1,1,0.333333333,0,0,-1,0,0,-0.428571429
634,-1,1,1,0,0,-1,0,-1,-0.428571429
635,-0.466666667,-1,-0.333333333,0,0,-1,-1,0,0.428571429
636,-0.866666667,-1,1,0,0,-1,-1,0,0.428571429
637,-0.733333333,-1,0.333333333,0,-1,-1,0,-1,-0.428571429
638,-1,-1,0.333333333,1,0,-1,0,1,0.428571429
639,-1,-1,1,1,0,-1,0,-1,-0.428571429
640,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
641,-1,-1,1,0,1,-1,0,0,-0.428571429
642,-1,-1,-0.333333333,0,1,-1,0,0,0.428571429
643,-1,-1,-0.333333333,0,0,-1,0,0,1
644,-1,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
645,-0.733333333,-1,-1,0,0,-1,-1,-1,1
646,-0.866666667,-1,-0.333333333,0,-1,-1,0,-1,1
647,-0.6,-1,-1,0,0,-1,-1,-1,0.428571429
648,-0.866666667,-1,0.333333333,0,0,0,0,0,0.428571429
649,-0.733333333,-1,1,0,0,-1,0,0,-0.428571429
650,-1,1,-0.333333333,0,0,-1,0,0,-0.428571429
651,-1,1,-0.333333333,0,0,0,-1,0,-1
652,-1,1,0.333333333,1,0,-1,0,1,0.428571429
653,-0.6,-1,1,0,0,0,0,0,1
654,-1,-1,0.333333333,-1,-1,-1,-1,-1,0.428571429
655,-1,-1,-0.333333333,0,0,-1,0,0,1
656,-1,-1,-0.333333333,0,0,0,0,-1,0.428571429
657,-1,-1,-0.333333333,0,-1,0,0,-1,-0.428571429
658,-1,-1,1,0,0,-1,0,0,-1
659,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
660,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
661,-1,-1,0.333333333,-1,-1,-1,-1,-1,-1
662,-0.866666667,-1,0.333333333,0,-1,0,0,-1,-1
663,-1,-1,1,0,0,0,-1,1,-0.428571429
664,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
665,-0.866666667,-1,-0.333333333,0,0,-1,0,0,0.428571429
666,-0.866666667,-1,-0.333333333,0,0,-1,0,-1,1
667,-1,-1,0.333333333,-1,0,0,0,0,0.428571429
668,-0.733333333,-1,-1,0,0,-1,0,0,0.428571429
669,-0.6,-1,0.333333333,0,0,-1,0,0,-0.428571429
670,-1,-1,0.333333333,0,0,1,0,0,-0.428571429
671,-1,-1,0.333333333,0,0,-1,-1,0,0.428571429
672,-1,-1,-1,-1,0,-1,-1,0,-0.428571429
673,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
674,-1,-1,0.333333333,0,-1,-1,0,0,-0.428571429
675,-1,-1,1,-1,0,-1,-1,0,0.428571429
676,-1,-1,-0.333333333,0,1,-1,0,-1,-0.428571429
677,-1,-1,-0.333333333,0,0,-1,-1,0,0.428571429
678,-1,-1,-0.333333333,0,1,-1,-1,0,1
679,-1,-1,-0.333333333,-1,0,-1,0,-1,-0.428571429
680,-0.866666667,-1,0.333333333,-1,0,-1,0,0,-0.428571429
681,-0.866666667,-1,0.333333333,0,0,-1,0,-1,1
682,-0.866666667,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
683,-1,-1,-1,-1,-1,-1,-1,0,0.428571429
684,-1,-1,-0.333333333,1,0,-1,0,0,0.428571429
685,-1,-1,1,0,1,0,0,0,0.428571429
686,-1,-1,1,0,0,-1,0,0,-0.428571429
687,-0.866666667,-1,0.333333333,0,0,-1,0,0,0.428571429
688,-1,-1,-0.333333333,0,0,1,0,1,-0.428571429
689,-1,-1,1,0,0,0,0,-1,-0.428571429
690,-0.6,-1,0.333333333,0,0,-1,0,-1,0.428571429
691,-0.866666667,-1,0.333333333,0,0,-1,0,0,-0.428571429
692,-1,-1,-0.333333333,0,0,-1,-1,0,0.428571429
693,-1,-1,1,0,0,-1,0,0,0.428571429
694,-1,-1,-0.333333333,0,0,1,0,0,0.428571429
695,-1,-1,-0.333333333,0,1,0,0,0,-0.428571429
696,-0.733333333,-1,1,0,-1,-1,-1,-1,0.428571429
697,-1,-1,0.333333333,0,1,-1,0,0,-0.428571429
698,-1,-1,-1,1,0,-1,0,0,-1
699,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
700,-1,-1,-1,0,0,-1,0,0,1
701,-1,-1,-1,0,-1,1,0,0,-0.428571429
702,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
703,-0.866666667,-1,1,1,1,-1,0,-1,0.428571429
704,-1,-1,0.333333333,0,1,-1,0,0,1
705,-1,-1,1,-1,1,-1,-1,-1,-0.428571429
706,-1,-1,-0.333333333,0,-1,-1,-1,0,-1
707,-0.866666667,-1,-1,0,0,-1,0,-1,-0.428571429
708,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
709,-1,-1,-0.333333333,1,0,0,0,-1,-0.428571429
710,-1,-1,-1,0,0,-1,0,0,-0.428571429
711,-1,-1,1,0,0,0,0,-1,-0.428571429
712,-1,-1,-0.333333333,0,-1,-1,0,0,0.428571429
713,-1,-1,-0.333333333,0,0,-1,0,-1,1
714,-0.733333333,-1,0.333333333,-1,0,-1,0,0,-0.428571429
715,-1,-1,1,0,0,-1,0,-1,-0.428571429
716,-1,-1,0.333333333,1,0,-1,0,0,1
717,-1,-1,1,0,-1,-1,0,-1,-1
718,-1,-1,-1,-1,0,-1,-1,0,-1
719,-1,-1,-0.333333333,0,0,-1,-1,0,-1
720,-0.6,-1,0.333333333,-1,0,-1,-1,0,-0.428571429
721,-0.866666667,-1,0.333333333,-1,0,-1,-1,0,-1
722,-1,-1,0.333333333,0,0,-1,0,1,-0.428571429
723,-1,-1,-1,0,0,-1,0,-1,-0.428571429
724,-1,-1,1,1,0,-1,0,0,-0.428571429
725,-1,-1,0.333333333,1,0,-1,0,-1,-0.428571429
726,-0.866666667,-1,-0.333333333,-1,0,-1,-1,0,-0.428571429
727,-0.6,-1,0.333333333,0,0,-1,-1,0,-0.428571429
728,-0.6,-1,-0.333333333,0,-1,-1,0,0,-1
729,-0.733333333,-1,1,-1,0,-1,0,0,-1
730,-0.866666667,-1,-0.333333333,0,0,-1,0,0,-0.428571429
731,-1,-1,0.333333333,0,0,-1,0,-1,-0.428571429
732,-1,1,-0.333333333,0,0,-1,0,0,0.428571429
733,-1,1,1,0,0,0,0,0,1
734,-1,1,-0.333333333,1,-1,0,0,0,0.428571429
735,-1,1,-0.333333333,-1,-1,-1,0,0,0.428571429
736,-0.866666667,1,0.333333333,0,-1,-1,-1,-1,-0.428571429
737,-0.866666667,1,0.333333333,0,0,-1,-1,0,-0.428571429
738,-0.733333333,-1,0.333333333,0,0,1,0,-1,1
739,-1,-1,0.333333333,0,0,-1,0,-1,1
740,-1,-1,-0.333333333,0,0,1,0,0,1
741,-1,-1,-0.333333333,-1,0,-1,0,0,0.428571429
742,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
743,-0.6,-1,-0.333333333,0,0,-1,-1,0,-0.428571429
744,-1,-1,-1,0,0,-1,0,-1,0.428571429
745,-1,-1,1,-1,0,-1,0,-1,-0.428571429
746,-1,-1,0.333333333,0,0,-1,-1,0,-1
747,-1,1,-0.333333333,0,0,-1,0,0,-0.428571429
748,-1,1,1,0,0,0,0,0,1
749,-1,1,-0.333333333,0,0,0,0,-1,0.428571429
750,-0.866666667,-1,0.333333333,0,0,0,0,0,0.428571429
751,-1,-1,0.333333333,1,1,-1,0,0,0.428571429
752,-1,-1,-0.333333333,-1,0,0,0,-1,-0.428571429
753,-1,-1,-1,0,1,-1,0,0,-0.428571429
754,-1,-1,-1,0,0,0,0,0,-1
755,-1,-1,-1,-1,0,1,-1,0,-0.428571429
756,-1,-1,-1,-1,-1,-1,-1,-1,-1
757,-1,-1,1,-1,0,-1,0,0,0.428571429
758,-0.866666667,-1,-0.333333333,0,0,0,0,0,1
759,-1,-1,0.333333333,0,0,-1,-1,0,-1
760,-0.733333333,-1,0.333333333,0,0,-1,0,-1,-0.428571429
761,-1,-1,-0.333333333,0,0,1,0,0,-0.428571429
762,-1,-1,1,0,1,-1,0,-1,0.428571429
763,-0.6,-1,1,0,1,-1,0,0,0.428571429
764,-1,-1,-1,0,0,0,0,0,0.428571429
765,-1,-1,0.333333333,-1,0,1,0,0,-0.428571429
766,-1,-1,0.333333333,1,-1,1,0,0,-0.428571429
767,-0.866666667,-1,-0.333333333,-1,0,-1,0,-1,1
768,-1,-1,0.333333333,0,0,0,0,-1,0.428571429
769,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
770,-1,-1,0.333333333,0,-1,-1,0,0,-0.428571429
771,-1,-1,1,0,0,-1,1,0,-0.428571429
772,-1,-1,-0.333333333,0,0,0,0,0,-0.428571429
773,-0.866666667,-1,-0.333333333,0,0,-1,0,0,0.428571429
774,-1,-1,-0.333333333,0,0,0,-1,0,0.428571429
775,-0.6,-1,0.333333333,0,0,0,0,0,-0.428571429
776,-0.733333333,-1,0.333333333,0,0,1,0,0,-0.428571429
777,-1,-1,1,0,0,-1,0,0,0.428571429
778,-0.866666667,-1,-1,0,1,-1,0,0,1
779,-1,-1,0.333333333,0,0,-1,0,0,1
780,-1,1,1,0,-1,0,-1,0,0.428571429
781,-1,1,1,0,-1,1,-1,0,1
782,-0.733333333,1,0.333333333,0,-1,-1,-1,-1,-0.428571429
783,-1,-1,-0.333333333,0,0,0,0,-1,0.428571429
784,-1,-1,-1,0,0,-1,0,0,-0.428571429
785,-1,-1,-1,0,0,0,0,-1,0.428571429
786,-1,1,-0.333333333,0,0,1,0,0,0.428571429
787,-1,1,0.333333333,0,-1,-1,0,0,-1
788,-1,1,1,1,-1,-1,0,0,-1
789,-0.733333333,-1,0.333333333,1,0,-1,0,-1,0.428571429
790,-1,-1,-1,0,-1,-1,0,-1,1
791,-1,-1,0.333333333,0,1,-1,-1,-1,1
792,-1,-1,1,0,0,0,-1,-1,-0.428571429
793,-0.866666667,-1,-0.333333333,-1,0,-1,-1,-1,-0.428571429
794,-0.866666667,-1,-0.333333333,0,0,-1,0,0,-0.428571429
795,-0.866666667,-1,-0.333333333,0,0,-1,0,-1,0.428571429
796,-0.866666667,-1,1,0,-1,-1,0,-1,-1
797,-1,1,-0.333333333,0,0,0,0,0,0.428571429
798,-1,1,-1,0,0,0,-1,0,0.428571429
799,-1,1,0.333333333,-1,0,-1,-1,0,-0.428571429
800,-1,-1,-0.333333333,-1,0,-1,0,0,-1
801,-0.733333333,-1,0.333333333,-1,-1,-1,-1,0,0.428571429
802,-0.466666667,-1,0.333333333,-1,-1,-1,0,0,-0.428571429
803,-1,-1,0.333333333,0,-1,0,0,0,-0.428571429
804,-1,-1,0.333333333,0,0,1,0,-1,0.428571429
805,-0.866666667,-1,0.333333333,0,0,-1,0,0,0.428571429
806,-1,-1,-0.333333333,0,0,-1,-1,0,-0.428571429
807,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
808,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
809,-1,-1,-1,0,0,0,-1,1,-0.428571429
810,-0.866666667,-1,-0.333333333,0,0,-1,0,0,1
811,-0.866666667,-1,-1,0,0,-1,0,0,0.428571429
812,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
813,-0.866666667,-1,-0.333333333,0,0,-1,-1,1,0.428571429
814,-1,-1,-1,0,-1,-1,0,0,-0.428571429
815,-1,-1,-0.333333333,0,0,0,0,0,-0.428571429
816,-1,-1,-0.333333333,0,0,1,0,0,-0.428571429
817,-0.866666667,-1,0.333333333,0,0,-1,-1,0,-1
818,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
819,-0.733333333,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
820,-0.6,-1,1,0,0,-1,0,0,0.428571429
821,-1,-1,1,-1,-1,-1,0,0,0.428571429
822,-0.866666667,-1,-0.333333333,-1,0,-1,0,-1,0.428571429
823,-0.866666667,-1,0.333333333,-1,0,-1,0,-1,-1
824,-0.866666667,-1,1,0,0,-1,0,0,0.428571429
825,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
826,-1,1,0.333333333,0,0,0,0,0,0.428571429
827,-0.866666667,1,0.333333333,0,0,-1,0,-1,0.428571429
828,-0.866666667,1,-0.333333333,0,0,-1,-1,-1,0.428571429
829,-0.6,-1,-0.333333333,0,0,-1,0,1,0.428571429
830,-0.866666667,-1,-0.333333333,0,0,-1,0,0,1
831,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
832,-1,1,-0.333333333,0,0,1,-1,0,0.428571429
833,-1,1,-1,0,0,-1,0,-1,-0.428571429
834,-1,-1,-0.333333333,0,0,0,0,0,0.428571429
835,-1,-1,0.333333333,0,0,0,0,0,0.428571429
836,-0.866666667,-1,0.333333333,-1,0,-1,0,1,1
837,-1,1,-1,0,0,-1,0,-1,0.428571429
838,-0.866666667,1,-0.333333333,0,-1,-1,0,-1,0.428571429
839,-1,1,-0.333333333,0,0,-1,0,0,-0.428571429
840,-0.6,-1,0.333333333,-1,-1,-1,0,0,-0.428571429
841,-0.866666667,-1,-0.333333333,0,0,0,0,-1,0.428571429
842,-0.733333333,-1,1,0,-1,-1,0,-1,-0.428571429
843,-1,-1,-1,0,0,0,-1,-1,-1
844,-0.733333333,-1,1,0,0,0,0,-1,-0.428571429
845,-1,-1,-0.333333333,0,0,0,0,-1,-0.428571429
846,-1,-1,-1,0,-1,0,-1,-1,0.428571429
847,-0.866666667,-1,0.333333333,1,0,-1,0,0,-0.428571429
848,-0.733333333,-1,1,-1,0,-1,0,0,-0.428571429
849,-0.733333333,1,-0.333333333,-1,-1,0,-1,0,-0.428571429
850,-1,1,-1,0,0,-1,0,0,1
851,-1,-1,0.333333333,0,0,-1,-1,0,0.428571429
852,-1,-1,-0.333333333,0,0,-1,0,-1,0.428571429
853,-1,-1,1,0,0,-1,0,-1,-1
854,-1,1,0.333333333,0,0,-1,0,0,-0.428571429
855,-1,1,0.333333333,0,0,1,0,1,1
856,-1,1,-0.333333333,-1,0,-1,0,0,-0.428571429
857,-0.6,-1,-1,-1,0,-1,0,1,1
858,-1,-1,0.333333333,0,0,-1,0,0,-1
859,-0.733333333,-1,0.333333333,0,0,-1,0,0,-0.428571429
860,-1,-1,-0.333333333,0,0,1,0,-1,-0.428571429
861,-1,-1,0.333333333,-1,0,-1,0,0,-0.428571429
862,-1,-1,0.333333333,-1,0,1,-1,-1,-0.428571429
863,-1,1,-1,0,0,0,0,0,-0.428571429
864,-0.2,1,0.333333333,0,0,-1,-1,-1,-0.428571429
865,-1,1,0.333333333,-1,0,0,0,0,-0.428571429
866,-0.866666667,1,-0.333333333,0,0,0,0,0,-1
867,-0.733333333,1,-1,0,0,-1,0,0,0.428571429
868,-1,1,0.333333333,0,0,-1,0,0,1
869,-1,-1,0.333333333,-1,0,-1,0,0,1
870,-1,-1,-1,1,0,0,0,0,0.428571429
871,-1,-1,-1,0,0,-1,0,0,1
872,-0.733333333,-1,-0.333333333,0,0,-1,0,0,0.428571429
873,-1,-1,0.333333333,1,0,-1,0,0,-0.428571429
874,-0.733333333,-1,-0.333333333,1,0,0,-1,0,-0.428571429
875,-0.733333333,-1,1,0,0,0,0,0,-0.428571429
876,-1,-1,1,-1,0,-1,0,0,-0.428571429
877,-1,-1,1,-1,0,1,-1,-1,-0.428571429
878,-1,-1,1,0,0,0,-1,0,-0.428571429
879,-1,-1,-0.333333333,0,0,0,0,0,-0.428571429
880,-0.866666667,-1,0.333333333,0,1,-1,0,-1,0.428571429
881,-0.733333333,-1,-0.333333333,1,-1,1,0,-1,0.428571429
882,-1,-1,0.333333333,-1,0,-1,-1,0,0.428571429
883,-1,-1,0.333333333,0,0,-1,0,0,-1
884,-0.733333333,-1,-0.333333333,0,0,0,0,0,0.428571429
885,-1,-1,0.333333333,0,-1,-1,0,0,-0.428571429
886,-1,-1,0.333333333,0,0,0,0,0,0.428571429
887,-0.866666667,-1,0.333333333,-1,0,-1,-1,0,1
