id,reviewlevel,novel,motivation,relatework,readable,arxiv,Fscore
568,1,0,0,0,0,-1,-0.428571429
569,-0.333333333,-1,-1,0,0,-1,-0.428571429
570,0.333333333,0,0,0,0,-1,-0.428571429
571,-0.333333333,0,-1,0,0,-1,-0.428571429
572,0.333333333,0,1,0,0,-1,-1
573,-0.333333333,0,0,-1,0,1,-0.428571429
574,1,0,0,0,0,1,0.428571429
575,0.333333333,0,0,0,-1,-1,-0.428571429
576,1,-1,0,-1,0,-1,-0.428571429
577,1,-1,0,0,0,-1,0.428571429
578,0.333333333,0,0,-1,0,-1,0.428571429
579,0.333333333,0,0,0,-1,-1,-0.428571429
580,-0.333333333,0,0,-1,0,-1,-0.428571429
581,-0.333333333,0,-1,0,0,-1,-0.428571429
582,0.333333333,0,0,0,-1,-1,-0.428571429
583,1,0,0,0,-1,-1,-0.428571429
584,-0.333333333,0,0,0,-1,-1,-0.428571429
585,-0.333333333,-1,0,-1,0,-1,0.428571429
586,-0.333333333,0,0,0,0,-1,1
587,0.333333333,0,0,0,0,-1,-0.428571429
588,0.333333333,-1,0,0,0,-1,-1
589,0.333333333,0,0,-1,0,-1,-0.428571429
590,1,0,0,0,0,-1,1
591,-0.333333333,0,0,-1,1,-1,-0.428571429
592,-0.333333333,0,0,0,0,-1,-1
593,-0.333333333,1,0,0,-1,-1,0.428571429
594,1,-1,0,0,0,-1,-0.428571429
595,0.333333333,0,0,0,0,-1,0.428571429
596,0.333333333,0,0,0,0,-1,-0.428571429
597,-0.333333333,-1,0,0,-1,1,0.428571429
598,-0.333333333,0,0,0,0,1,-1
599,-1,0,0,0,0,1,0.428571429
600,-0.333333333,0,0,0,0,1,0.428571429
601,-0.333333333,0,0,0,-1,1,0.428571429
602,-1,0,0,0,-1,-1,0.428571429
603,-0.333333333,0,-1,0,0,-1,-0.428571429
604,-0.333333333,-1,0,-1,0,-1,-0.428571429
605,-0.333333333,-1,0,0,0,1,-0.428571429
606,0.333333333,0,0,0,0,1,1
607,-0.333333333,0,0,0,1,-1,1
608,-1,0,0,-1,-1,-1,0.428571429
609,-1,0,0,0,0,-1,-0.428571429
610,0.333333333,-1,0,0,-1,-1,-0.428571429
611,-0.333333333,-1,0,0,-1,-1,-0.428571429
612,-0.333333333,0,0,0,-1,-1,0.428571429
613,-0.333333333,0,0,0,0,-1,0.428571429
614,0.333333333,0,1,0,-1,-1,0.428571429
615,-1,1,0,0,-1,-1,-0.428571429
616,1,0,0,0,-1,-1,-0.428571429
617,-1,1,0,0,0,-1,0.428571429
618,1,-1,0,0,0,-1,0.428571429
619,-0.333333333,0,0,0,0,-1,-0.428571429
620,0.333333333,0,0,1,0,-1,1
621,1,0,0,0,0,-1,0.428571429
622,1,0,0,0,-1,-1,0.428571429
623,1,0,0,0,0,-1,-0.428571429
624,-1,0,0,0,-1,-1,0.428571429
625,-0.333333333,-1,0,0,0,-1,-0.428571429
626,-0.333333333,0,1,-1,0,-1,-0.428571429
627,1,0,0,0,0,-1,-0.428571429
628,-1,0,0,0,0,1,0.428571429
629,1,0,0,0,0,1,-0.428571429
630,-0.333333333,0,0,-1,0,1,-0.428571429
631,0.333333333,0,0,-1,0,1,0.428571429
632,0.333333333,0,0,0,0,1,-0.428571429
633,1,0,0,0,-1,1,-0.428571429
634,-0.333333333,0,0,-1,0,-1,-0.428571429
635,1,0,0,-1,0,-1,0.428571429
636,0.333333333,0,-1,0,-1,-1,-1
637,0.333333333,1,0,0,1,-1,0.428571429
638,1,1,0,0,-1,-1,-0.428571429
639,0.333333333,0,0,0,0,-1,-1
640,1,0,1,0,0,-1,-0.428571429
641,-0.333333333,0,1,0,0,-1,0.428571429
642,-0.333333333,0,0,0,0,-1,1
643,-0.333333333,0,0,0,-1,-1,-0.428571429
644,-1,0,0,-1,-1,-1,1
645,-0.333333333,0,-1,0,-1,-1,1
646,-1,0,0,-1,-1,-1,0.428571429
647,0.333333333,0,0,0,0,-1,0.428571429
648,1,0,0,0,0,-1,-0.428571429
649,-0.333333333,0,0,0,0,1,-0.428571429
650,-0.333333333,0,0,-1,0,1,-1
651,0.333333333,1,0,0,1,1,0.428571429
652,1,0,0,0,0,-1,1
653,0.333333333,-1,-1,-1,-1,-1,-0.428571429
654,-0.333333333,0,0,0,0,-1,0.428571429
655,-0.333333333,0,0,0,-1,-1,0.428571429
656,-0.333333333,0,-1,0,-1,-1,-0.428571429
657,1,0,0,0,0,-1,-1
658,-0.333333333,0,0,0,0,-1,-0.428571429
659,0.333333333,0,0,0,0,-1,0.428571429
660,0.333333333,-1,-1,-1,-1,-1,-0.428571429
661,0.333333333,0,-1,0,-1,-1,-1
662,1,0,0,-1,1,-1,-0.428571429
663,-0.333333333,0,0,0,0,-1,-0.428571429
664,-0.333333333,0,0,0,0,-1,0.428571429
665,-0.333333333,0,0,0,-1,-1,1
666,0.333333333,-1,0,0,0,-1,0.428571429
667,-1,0,0,0,0,-1,0.428571429
668,0.333333333,0,0,0,0,-1,-0.428571429
669,0.333333333,0,0,0,0,-1,-0.428571429
670,0.333333333,0,0,-1,0,-1,0.428571429
671,-1,-1,0,-1,0,-1,-0.428571429
672,-0.333333333,0,0,0,0,-1,-0.428571429
673,0.333333333,0,-1,0,0,-1,-0.428571429
674,1,-1,0,-1,0,-1,0.428571429
675,-0.333333333,0,1,0,-1,-1,-0.428571429
676,-0.333333333,0,0,-1,0,-1,0.428571429
677,-0.333333333,0,1,-1,0,-1,1
678,-0.333333333,-1,0,0,-1,-1,-0.428571429
679,0.333333333,-1,0,0,0,-1,-0.428571429
680,0.333333333,0,0,0,-1,-1,1
681,-0.333333333,0,0,0,-1,-1,-0.428571429
682,-1,-1,-1,-1,0,-1,-0.428571429
683,-0.333333333,1,0,0,0,-1,0.428571429
684,1,0,1,0,0,-1,0.428571429
685,1,0,0,0,0,-1,-0.428571429
686,0.333333333,0,0,0,0,-1,0.428571429
687,-0.333333333,0,0,0,1,-1,-0.428571429
688,1,0,0,0,-1,-1,-0.428571429
689,0.333333333,0,0,0,-1,-1,-0.428571429
690,0.333333333,0,0,0,0,-1,-0.428571429
691,-0.333333333,0,0,-1,0,-1,-0.428571429
692,1,0,0,0,0,-1,-0.428571429
693,-0.333333333,0,0,0,0,-1,0.428571429
694,-0.333333333,0,1,0,0,-1,-0.428571429
695,1,0,-1,-1,-1,-1,-0.428571429
696,0.333333333,0,1,0,0,-1,-0.428571429
697,-1,1,0,0,0,-1,-1
698,0.333333333,0,0,0,0,-1,0.428571429
699,-1,0,0,0,0,-1,1
700,-1,0,-1,0,0,-1,-0.428571429
701,0.333333333,0,0,0,0,-1,0.428571429
702,1,1,1,0,-1,-1,0.428571429
703,0.333333333,0,1,0,0,-1,1
704,1,-1,1,-1,-1,-1,-0.428571429
705,-0.333333333,0,-1,-1,0,-1,-1
706,-1,0,0,0,-1,-1,-0.428571429
707,0.333333333,0,0,0,0,-1,-0.428571429
708,-0.333333333,1,0,0,-1,-1,-0.428571429
709,-1,0,0,0,0,-1,-0.428571429
710,1,0,0,0,-1,-1,-0.428571429
711,-0.333333333,0,-1,0,0,-1,0.428571429
712,-0.333333333,0,0,0,-1,-1,1
713,0.333333333,-1,0,0,0,-1,-0.428571429
714,1,0,0,0,-1,-1,-0.428571429
715,0.333333333,1,0,0,0,-1,1
716,1,0,-1,0,-1,-1,-1
717,-1,-1,0,-1,0,-1,-1
718,-0.333333333,0,0,-1,0,-1,-1
719,0.333333333,-1,0,-1,0,-1,-0.428571429
720,0.333333333,-1,0,-1,0,-1,-1
721,0.333333333,0,0,0,1,-1,-0.428571429
722,-1,0,0,0,-1,-1,-1
723,1,1,0,0,0,-1,-0.428571429
724,0.333333333,1,0,0,-1,-1,-0.428571429
725,-0.333333333,-1,0,-1,0,-1,-0.428571429
726,0.333333333,0,0,-1,0,-1,-0.428571429
727,-0.333333333,0,-1,0,0,-1,-1
728,1,-1,0,0,0,-1,-1
729,-0.333333333,0,0,0,0,-1,-0.428571429
730,0.333333333,0,0,0,-1,-1,-0.428571429
731,-0.333333333,0,0,0,0,1,0.428571429
732,1,0,0,0,0,1,1
733,-0.333333333,1,-1,0,0,1,0.428571429
734,-0.333333333,-1,-1,0,0,1,0.428571429
735,0.333333333,0,-1,-1,-1,1,-0.428571429
736,0.333333333,0,0,-1,0,1,-0.428571429
737,0.333333333,0,0,0,-1,-1,1
738,0.333333333,0,0,0,-1,-1,-0.428571429
739,-0.333333333,0,0,0,0,-1,0.428571429
740,-0.333333333,-1,0,0,0,-1,0.428571429
741,0.333333333,0,0,0,0,-1,-0.428571429
742,-0.333333333,0,0,-1,0,-1,-0.428571429
743,-1,0,0,0,-1,-1,0.428571429
744,1,-1,0,0,-1,-1,0.428571429
745,0.333333333,0,0,-1,0,-1,-1
746,-0.333333333,0,0,0,0,1,-0.428571429
747,1,0,0,0,0,1,1
748,-0.333333333,0,0,0,-1,1,0.428571429
749,0.333333333,0,0,0,0,-1,0.428571429
750,0.333333333,1,1,0,0,-1,0.428571429
751,-0.333333333,-1,0,0,-1,-1,-0.428571429
752,-1,0,1,0,0,-1,-0.428571429
753,-1,0,0,0,0,-1,-1
754,-1,-1,0,-1,0,-1,-0.428571429
755,-1,-1,-1,-1,-1,-1,-1
756,1,-1,0,0,0,-1,0.428571429
757,-0.333333333,0,0,0,0,-1,1
758,0.333333333,0,0,-1,0,-1,-1
759,0.333333333,0,0,0,-1,-1,-0.428571429
760,-0.333333333,0,0,0,0,-1,-0.428571429
761,1,0,1,0,-1,-1,0.428571429
762,1,0,1,0,0,-1,0.428571429
763,-1,0,0,0,0,-1,0.428571429
764,0.333333333,-1,0,0,0,-1,-0.428571429
765,0.333333333,1,-1,0,0,-1,-0.428571429
766,-0.333333333,-1,0,0,-1,-1,1
767,0.333333333,0,0,0,-1,-1,0.428571429
768,-0.333333333,0,0,0,0,-1,-0.428571429
769,0.333333333,0,-1,0,0,-1,-0.428571429
770,1,0,0,1,0,-1,-0.428571429
771,-0.333333333,0,0,0,0,-1,-0.428571429
772,-0.333333333,0,0,0,0,-1,0.428571429
773,-0.333333333,0,0,-1,0,-1,0.428571429
774,0.333333333,0,0,0,0,-1,-0.428571429
775,0.333333333,0,0,0,0,-1,-0.428571429
776,1,0,0,0,0,-1,0.428571429
777,-1,0,1,0,0,-1,1
778,0.333333333,0,0,0,0,-1,1
779,1,0,-1,-1,0,1,-0.428571429
780,1,0,-1,-1,0,1,1
781,0.333333333,0,-1,-1,-1,1,-1
782,-0.333333333,0,0,0,-1,-1,0.428571429
783,-1,0,0,0,0,-1,-0.428571429
784,-1,0,0,0,-1,-1,0.428571429
785,-0.333333333,0,0,0,0,1,0.428571429
786,0.333333333,0,-1,0,0,1,-1
787,1,1,-1,0,0,1,-1
788,0.333333333,1,0,0,-1,-1,0.428571429
789,-1,0,-1,0,-1,-1,1
790,0.333333333,0,1,-1,-1,-1,1
791,1,0,0,-1,-1,-1,-0.428571429
792,-0.333333333,-1,0,-1,-1,-1,-0.428571429
793,-0.333333333,0,0,0,0,-1,-0.428571429
794,-0.333333333,0,0,0,-1,-1,0.428571429
795,1,0,-1,0,-1,-1,-1
796,-0.333333333,0,0,0,0,1,0.428571429
797,-1,0,0,-1,0,1,0.428571429
798,0.333333333,-1,0,-1,0,1,-0.428571429
799,-0.333333333,-1,0,0,0,-1,-1
800,0.333333333,-1,-1,-1,0,-1,0.428571429
801,0.333333333,-1,-1,0,0,-1,-0.428571429
802,0.333333333,0,-1,0,0,-1,-0.428571429
803,0.333333333,0,0,0,-1,-1,0.428571429
804,0.333333333,0,0,0,0,-1,0.428571429
805,-0.333333333,0,0,-1,0,-1,-0.428571429
806,-0.333333333,0,0,0,0,-1,0.428571429
807,0.333333333,0,0,0,0,-1,-0.428571429
808,-1,0,0,-1,1,-1,-0.428571429
809,-0.333333333,0,0,0,0,-1,1
810,-1,0,0,0,0,-1,-0.428571429
811,-0.333333333,0,0,0,0,-1,0.428571429
812,-0.333333333,0,0,-1,1,-1,0.428571429
813,-1,0,-1,0,0,-1,-0.428571429
814,-0.333333333,0,0,0,0,-1,-0.428571429
815,-0.333333333,0,0,0,0,-1,-0.428571429
816,0.333333333,0,0,-1,0,-1,-1
817,-0.333333333,0,0,0,0,-1,-0.428571429
818,-0.333333333,0,0,0,-1,-1,-0.428571429
819,1,0,0,0,0,-1,0.428571429
820,1,-1,-1,0,0,-1,0.428571429
821,-0.333333333,-1,0,0,-1,-1,0.428571429
822,0.333333333,-1,0,0,-1,-1,-1
823,1,0,0,0,0,-1,0.428571429
824,-0.333333333,0,0,0,0,-1,-0.428571429
825,0.333333333,0,0,0,0,1,0.428571429
826,0.333333333,0,0,0,-1,1,0.428571429
827,-0.333333333,0,0,-1,-1,1,0.428571429
828,-0.333333333,0,0,0,1,-1,0.428571429
829,-0.333333333,0,0,0,0,-1,1
830,-0.333333333,0,0,0,0,-1,-0.428571429
831,-0.333333333,0,0,-1,0,1,0.428571429
832,-1,0,0,0,-1,1,-0.428571429
833,-0.333333333,0,0,0,0,-1,0.428571429
834,0.333333333,0,0,0,0,-1,-0.428571429
835,0.333333333,-1,0,0,1,-1,1
836,-1,0,0,0,-1,1,-0.428571429
837,-0.333333333,0,-1,0,-1,1,0.428571429
838,-0.333333333,0,0,0,0,1,-0.428571429
839,0.333333333,-1,-1,0,0,-1,-0.428571429
840,-0.333333333,0,0,0,-1,-1,0.428571429
841,1,0,-1,0,-1,-1,-0.428571429
842,-1,0,0,-1,-1,-1,-1
843,1,0,0,0,-1,-1,-0.428571429
844,-0.333333333,0,0,0,-1,-1,-0.428571429
845,-1,0,-1,-1,-1,-1,0.428571429
846,0.333333333,1,0,0,0,-1,-0.428571429
847,1,-1,0,0,0,-1,-0.428571429
848,-0.333333333,-1,-1,-1,0,1,-0.428571429
849,-1,0,0,0,0,1,1
850,0.333333333,0,0,-1,0,-1,0.428571429
851,-0.333333333,0,0,0,-1,-1,0.428571429
852,1,0,0,0,-1,-1,-1
853,0.333333333,0,0,0,0,1,-0.428571429
854,0.333333333,0,0,0,1,1,1
855,-0.333333333,-1,0,0,0,1,-0.428571429
856,-1,-1,0,0,1,-1,1
857,0.333333333,0,0,0,0,-1,-1
858,0.333333333,0,0,0,0,-1,-0.428571429
859,-0.333333333,0,0,0,-1,-1,-0.428571429
860,0.333333333,-1,0,0,0,-1,-0.428571429
861,0.333333333,-1,0,-1,-1,-1,-0.428571429
862,-1,0,0,0,0,1,-0.428571429
863,0.333333333,0,0,-1,-1,1,-0.428571429
864,0.333333333,-1,0,0,0,1,-0.428571429
865,-0.333333333,0,0,0,0,1,-1
866,-1,0,0,0,0,1,-0.428571429
867,0.333333333,0,0,0,0,1,1
868,0.333333333,-1,0,0,0,-1,0.428571429
869,-1,1,0,0,0,-1,0.428571429
870,-1,0,0,0,0,-1,1
871,-0.333333333,0,0,0,0,-1,0.428571429
872,0.333333333,1,0,0,0,-1,-0.428571429
873,-0.333333333,1,0,-1,0,-1,-0.428571429
874,1,0,0,0,0,-1,-0.428571429
875,1,-1,0,0,0,-1,-0.428571429
876,1,-1,0,-1,-1,-1,-0.428571429
877,1,0,0,-1,0,-1,-0.428571429
878,-0.333333333,0,0,0,0,-1,-0.428571429
879,0.333333333,0,1,0,-1,-1,0.428571429
880,-0.333333333,1,-1,0,-1,-1,0.428571429
881,0.333333333,-1,0,-1,0,-1,-0.428571429
882,0.333333333,0,0,0,0,-1,-1
883,-0.333333333,0,0,0,0,-1,-0.428571429
884,0.333333333,0,-1,0,0,-1,-0.428571429
885,0.333333333,0,0,0,0,-1,0.428571429
886,0.333333333,-1,0,-1,0,-1,0.428571429
887,0.333333333,0,0,0,0,-1,1
888,-0.333333333,0,0,0,0,-1,1
889,-0.333333333,0,0,0,-1,-1,-1
890,-0.333333333,0,0,0,0,-1,-0.428571429
891,1,0,0,0,-1,-1,-0.428571429
892,0.333333333,0,0,0,0,-1,0.428571429
893,0.333333333,0,0,0,0,-1,-0.428571429
894,1,0,0,0,0,-1,-0.428571429
895,-0.333333333,0,0,0,0,-1,-0.428571429
896,0.333333333,0,0,0,0,-1,0.428571429
897,0.333333333,0,0,0,0,-1,0.428571429
898,-0.333333333,0,0,0,0,-1,1
899,-1,0,0,-1,-1,-1,-0.428571429
900,0.333333333,0,-1,-1,-1,-1,0.428571429
901,-1,0,0,0,-1,-1,0.428571429
902,-1,-1,0,0,-1,-1,0.428571429
903,1,0,0,0,0,-1,0.428571429
904,0.333333333,-1,-1,-1,-1,-1,-1
905,0.333333333,0,-1,0,-1,-1,-0.428571429
906,1,0,-1,0,-1,-1,-0.428571429
907,1,0,0,0,1,-1,-0.428571429
908,1,0,0,0,0,-1,-0.428571429
909,1,0,0,0,1,-1,-1
910,1,-1,0,0,-1,-1,-0.428571429
911,0.333333333,-1,-1,0,0,-1,-1
912,0.333333333,0,0,0,-1,-1,-0.428571429
913,-0.333333333,0,0,0,0,-1,-0.428571429
914,0.333333333,0,0,0,0,-1,-1
915,0.333333333,0,0,0,0,-1,-0.428571429
916,0.333333333,0,0,0,0,-1,-0.428571429
917,0.333333333,0,0,0,0,-1,0.428571429
918,0.333333333,1,-1,0,0,-1,0.428571429
919,-0.333333333,0,0,0,-1,-1,0.428571429
920,1,1,0,0,0,-1,0.428571429
921,0.333333333,-1,0,0,-1,-1,0.428571429
922,-0.333333333,0,0,0,0,-1,-0.428571429
923,-0.333333333,-1,0,0,0,-1,-0.428571429
924,0.333333333,0,0,0,-1,-1,-0.428571429
925,0.333333333,0,0,-1,0,1,-0.428571429
926,-0.333333333,0,0,0,-1,1,1
927,0.333333333,-1,0,0,-1,-1,-0.428571429
928,-1,0,0,0,0,-1,1
929,-0.333333333,0,0,0,0,-1,0.428571429
930,-0.333333333,0,0,0,0,-1,-0.428571429
931,1,0,0,0,-1,-1,0.428571429
932,0.333333333,0,0,-1,-1,-1,-0.428571429
933,-0.333333333,-1,0,0,0,-1,-0.428571429
934,0.333333333,1,-1,0,0,-1,-0.428571429
935,-0.333333333,0,-1,-1,0,-1,-1
936,-0.333333333,0,-1,-1,-1,-1,0.428571429
937,1,-1,0,0,0,-1,0.428571429
938,0.333333333,0,0,0,0,-1,-0.428571429
939,-1,0,-1,0,0,-1,-1
940,0.333333333,0,-1,0,0,-1,0.428571429
941,-0.333333333,0,0,1,1,-1,0.428571429
942,0.333333333,1,0,-1,0,-1,0.428571429
943,0.333333333,0,0,0,-1,-1,-0.428571429
944,0.333333333,0,0,0,0,-1,0.428571429
945,-0.333333333,0,0,0,0,-1,1
946,-0.333333333,0,0,0,0,-1,0.428571429
947,-1,0,0,0,-1,-1,0.428571429
948,1,0,0,0,0,-1,1
949,0.333333333,0,0,0,0,-1,-0.428571429
950,0.333333333,0,0,-1,0,-1,0.428571429
951,0.333333333,0,0,0,0,-1,-1
952,0.333333333,0,0,0,0,-1,1
953,-0.333333333,0,-1,0,1,-1,0.428571429
954,1,0,0,-1,-1,-1,1
955,-0.333333333,0,1,0,-1,-1,-0.428571429
956,-0.333333333,-1,0,0,-1,-1,-1
957,-0.333333333,0,0,-1,-1,-1,-1
958,0.333333333,0,0,0,-1,-1,-0.428571429
959,0.333333333,0,0,0,0,-1,-1
960,0.333333333,-1,1,-1,0,-1,-0.428571429
961,-1,0,0,0,0,-1,0.428571429
962,-0.333333333,0,0,0,0,-1,0.428571429
963,0.333333333,0,0,0,-1,-1,0.428571429
964,-0.333333333,0,0,0,0,1,0.428571429
965,0.333333333,-1,0,0,-1,1,1
966,0.333333333,1,1,-1,0,1,1
967,-1,0,0,0,0,-1,0.428571429
968,-0.333333333,0,0,0,1,-1,-0.428571429
969,0.333333333,-1,0,0,0,-1,-0.428571429
970,-0.333333333,0,0,0,-1,-1,-0.428571429
971,1,0,0,0,1,-1,0.428571429
972,-0.333333333,0,0,0,-1,-1,-0.428571429
973,-0.333333333,0,-1,0,0,-1,0.428571429
974,-0.333333333,0,0,0,0,-1,0.428571429
975,-1,0,0,0,0,-1,0.428571429
976,0.333333333,0,0,0,1,-1,0.428571429
977,0.333333333,-1,0,0,1,-1,0.428571429
978,-1,0,1,0,0,-1,0.428571429
979,-1,0,0,0,0,-1,-0.428571429
980,-0.333333333,0,-1,-1,-1,-1,-0.428571429
981,-0.333333333,0,-1,0,0,-1,1
982,0.333333333,0,0,0,0,-1,1
983,0.333333333,-1,0,0,0,-1,0.428571429
984,-0.333333333,-1,0,-1,0,1,-0.428571429
985,-0.333333333,0,0,-1,-1,1,-0.428571429
986,0.333333333,0,0,0,0,1,-0.428571429
987,0.333333333,-1,0,-1,-1,-1,-0.428571429
988,-1,0,0,0,-1,-1,0.428571429
989,-0.333333333,-1,-1,0,0,-1,-0.428571429
990,-0.333333333,0,-1,0,-1,-1,-0.428571429
991,-0.333333333,1,1,-1,-1,-1,-0.428571429
992,-0.333333333,-1,0,-1,0,-1,-0.428571429
993,-0.333333333,-1,1,1,0,-1,-0.428571429
994,-0.333333333,0,0,0,0,-1,-0.428571429
995,-0.333333333,0,-1,0,0,-1,-0.428571429
996,0.333333333,-1,0,0,0,-1,0.428571429
997,0.333333333,-1,0,0,-1,-1,-1
998,0.333333333,0,0,0,0,-1,-0.428571429
999,-1,-1,0,0,-1,-1,-1
1000,-1,0,0,0,-1,-1,-1
1001,1,-1,0,0,0,-1,-1
1002,-0.333333333,0,1,-1,0,-1,0.428571429
1003,-0.333333333,1,0,-1,0,-1,0.428571429
1004,0.333333333,0,0,0,0,-1,0.428571429
1005,0.333333333,-1,0,-1,0,-1,-0.428571429
1006,0.333333333,-1,-1,0,0,-1,-0.428571429
1007,-0.333333333,0,0,0,0,-1,1
1008,0.333333333,1,0,-1,-1,-1,-0.428571429
1009,-1,0,-1,0,-1,-1,-1
1010,0.333333333,-1,-1,0,-1,-1,-0.428571429
1011,1,-1,1,0,0,-1,-0.428571429
1012,0.333333333,0,0,-1,-1,-1,0.428571429
1013,0.333333333,0,0,-1,-1,-1,0.428571429
1014,-0.333333333,0,0,-1,0,-1,-0.428571429
1015,-1,0,1,0,1,-1,1
1016,0.333333333,0,0,0,0,1,1
1017,-0.333333333,0,0,0,-1,1,0.428571429
1018,-0.333333333,0,0,0,0,-1,-0.428571429
1019,-0.333333333,0,0,0,0,-1,0.428571429
1020,-0.333333333,0,0,0,-1,-1,-0.428571429
1021,0.333333333,-1,0,-1,0,-1,-1
1022,-0.333333333,0,0,0,0,-1,0.428571429
1023,-0.333333333,0,0,0,0,-1,-0.428571429
1024,0.333333333,0,0,0,0,-1,-0.428571429
1025,-0.333333333,0,0,0,1,-1,-0.428571429
1026,0.333333333,-1,0,0,-1,-1,-0.428571429
1027,-1,-1,0,0,0,1,0.428571429
1028,-1,0,0,0,0,1,-0.428571429
1029,1,0,0,-1,-1,1,-0.428571429
1030,-1,0,0,0,0,-1,-0.428571429
1031,0.333333333,-1,0,0,0,-1,-0.428571429
1032,-0.333333333,0,0,0,0,-1,0.428571429
1033,-0.333333333,-1,-1,0,0,-1,-1
1034,0.333333333,-1,0,-1,0,1,-0.428571429
1035,-0.333333333,0,0,0,-1,1,0.428571429
1036,1,0,-1,-1,1,1,-1
1037,-0.333333333,0,0,0,0,-1,-0.428571429
1038,-0.333333333,0,0,0,0,-1,-0.428571429
1039,0.333333333,0,0,0,-1,-1,-0.428571429
1040,-1,-1,0,-1,0,-1,-1
1041,-1,0,0,0,0,-1,0.428571429
1042,0.333333333,0,0,0,0,-1,-0.428571429
1043,0.333333333,-1,-1,0,-1,-1,-0.428571429
1044,1,0,0,0,0,-1,0.428571429
1045,-0.333333333,0,0,0,0,-1,-0.428571429
1046,0.333333333,0,-1,0,0,-1,-0.428571429
1047,-0.333333333,0,-1,0,0,-1,-1
1048,-0.333333333,0,-1,0,0,-1,0.428571429
1049,0.333333333,0,0,0,0,-1,0.428571429
1050,-0.333333333,0,0,0,0,-1,0.428571429
1051,0.333333333,-1,0,0,0,-1,-0.428571429
1052,1,0,0,0,0,-1,1
1053,1,0,0,0,0,-1,1
1054,-0.333333333,0,1,0,0,1,-0.428571429
1055,1,0,0,0,0,1,-1
1056,-1,1,1,-1,-1,1,-0.428571429
1057,0.333333333,0,0,0,0,-1,-0.428571429
1058,-0.333333333,0,0,0,0,-1,0.428571429
1059,1,1,0,0,-1,-1,-0.428571429
1060,1,-1,0,0,0,-1,-0.428571429
1061,0.333333333,0,0,0,0,-1,1
1062,0.333333333,0,-1,0,0,-1,-0.428571429
1063,-0.333333333,0,0,0,0,-1,0.428571429
1064,-0.333333333,-1,0,0,1,-1,0.428571429
1065,-0.333333333,0,0,-1,-1,-1,-0.428571429
1066,-0.333333333,-1,0,0,-1,-1,-0.428571429
1067,-1,-1,0,0,-1,-1,1
1068,-0.333333333,0,0,0,0,-1,-1
1069,0.333333333,-1,0,-1,0,-1,-0.428571429
1070,0.333333333,0,0,0,0,-1,0.428571429
1071,-0.333333333,0,0,-1,-1,-1,-0.428571429
1072,-1,0,0,1,0,-1,0.428571429
1073,-0.333333333,0,0,0,0,-1,1
1074,-0.333333333,0,0,0,-1,-1,-0.428571429
1075,-1,0,0,-1,0,-1,0.428571429
1076,-1,0,1,0,0,-1,1
1077,-0.333333333,0,0,0,0,-1,0.428571429
1078,-0.333333333,-1,1,0,0,-1,-0.428571429
1079,-0.333333333,0,0,0,0,-1,-0.428571429
1080,-0.333333333,0,-1,0,0,-1,0.428571429
1081,-1,0,0,0,0,-1,0.428571429
1082,0.333333333,-1,1,0,0,-1,-0.428571429
1083,1,0,0,0,-1,1,0.428571429
1084,-0.333333333,0,0,0,-1,1,0.428571429
1085,0.333333333,0,0,-1,-1,1,1
1086,-1,0,0,0,0,1,0.428571429
1087,-1,0,0,0,0,1,0.428571429
1088,-0.333333333,1,0,-1,0,-1,0.428571429
1089,-1,-1,-1,0,0,-1,0.428571429
1090,-0.333333333,1,0,-1,0,-1,0.428571429
1091,0.333333333,0,0,0,0,-1,0.428571429
1092,-1,0,0,-1,0,-1,1
1093,1,0,0,0,0,-1,1
1094,-0.333333333,0,0,0,0,1,-1
1095,0.333333333,0,0,0,0,1,-1
1096,0.333333333,-1,0,0,0,-1,-0.428571429
1097,0.333333333,0,0,1,0,-1,0.428571429
1098,-0.333333333,0,-1,0,0,-1,-1
1099,1,-1,0,0,0,-1,1
1100,0.333333333,-1,0,0,-1,-1,-0.428571429
1101,1,-1,0,0,-1,-1,-1
1102,-0.333333333,0,1,0,0,-1,-0.428571429
1103,-1,0,0,0,0,-1,0.428571429
1104,-1,0,0,0,0,-1,0.428571429
1105,-1,-1,0,0,0,-1,-0.428571429
1106,1,-1,0,0,0,-1,-1
1107,-1,0,0,-1,0,-1,0.428571429
1108,0.333333333,0,0,0,0,-1,0.428571429
1109,-0.333333333,-1,0,0,0,-1,1
1110,-0.333333333,0,0,0,0,-1,-0.428571429
1111,0.333333333,0,0,0,0,-1,-0.428571429
1112,-0.333333333,0,0,0,0,-1,0.428571429
1113,-1,0,0,0,0,-1,-0.428571429
1114,-0.333333333,0,1,0,0,-1,0.428571429
1115,-1,1,0,0,-1,-1,0.428571429
1116,-0.333333333,0,0,0,0,-1,0.428571429
1117,-0.333333333,0,0,0,0,-1,0.428571429
1118,0.333333333,0,0,-1,0,-1,-1
1119,0.333333333,0,0,0,-1,-1,-0.428571429
1120,-0.333333333,0,0,0,1,-1,-0.428571429
1121,-0.333333333,0,0,-1,0,-1,1
1122,-0.333333333,0,0,0,-1,-1,-0.428571429
1123,1,0,1,0,0,1,1
1124,0.333333333,0,-1,0,-1,1,1
1125,-0.333333333,-1,0,0,-1,-1,1
1126,0.333333333,0,0,0,0,-1,0.428571429
1127,-0.333333333,0,0,-1,0,-1,0.428571429
1128,-0.333333333,-1,0,0,0,-1,-0.428571429
