id,reviewlevel,novel,motivation,experiment,relatework,readable,arxiv,Fscore
514,0.333333333,0,0,-1,0,0,-1,1
515,0.333333333,0,0,-1,0,0,-1,0.428571429
516,-0.333333333,0,0,-1,0,0,-1,1
517,-0.333333333,0,0,0,0,0,-1,0.428571429
518,0.333333333,0,0,1,0,0,-1,0.428571429
519,0.333333333,0,0,-1,0,0,-1,0.428571429
520,-1,-1,0,-1,0,0,-1,-0.428571429
521,-0.333333333,0,0,-1,-1,0,-1,-0.428571429
522,-1,1,0,-1,0,1,-1,-0.428571429
523,0.333333333,0,0,-1,-1,0,-1,-0.428571429
524,0.333333333,0,0,1,0,0,-1,-0.428571429
525,0.333333333,-1,-1,-1,0,0,-1,1
526,-0.333333333,0,0,0,0,0,-1,-0.428571429
527,-0.333333333,-1,0,1,0,0,-1,-0.428571429
528,0.333333333,-1,-1,0,0,0,-1,0.428571429
529,-1,0,0,1,-1,-1,-1,-0.428571429
530,0.333333333,0,0,-1,0,0,-1,0.428571429
531,0.333333333,0,0,-1,0,0,-1,-0.428571429
532,1,0,-1,1,0,0,-1,-0.428571429
533,-0.333333333,-1,0,-1,0,0,-1,0.428571429
534,-0.333333333,0,1,1,0,0,-1,-0.428571429
535,-1,0,0,0,0,0,-1,-0.428571429
536,-0.333333333,0,1,-1,0,0,-1,0.428571429
537,1,-1,0,0,0,0,-1,-0.428571429
538,0.333333333,-1,0,-1,-1,-1,-1,0.428571429
539,1,0,0,0,0,-1,-1,-0.428571429
540,-1,0,0,-1,0,-1,-1,0.428571429
541,0.333333333,0,0,-1,0,0,1,-0.428571429
542,0.333333333,0,0,-1,-1,0,1,1
543,-1,0,-1,-1,0,-1,-1,-0.428571429
544,-0.333333333,0,0,-1,-1,0,-1,0.428571429
545,-0.333333333,0,0,-1,-1,0,-1,-0.428571429
546,-0.333333333,0,0,-1,0,0,-1,-0.428571429
547,-0.333333333,0,0,-1,0,0,-1,0.428571429
548,-0.333333333,0,0,-1,0,0,-1,0.428571429
549,1,-1,0,-1,-1,0,-1,0.428571429
550,-0.333333333,1,0,0,0,0,-1,-0.428571429
551,0.333333333,0,0,-1,0,-1,-1,-1
552,-0.333333333,-1,0,-1,-1,-1,-1,-0.428571429
553,1,0,0,-1,0,0,-1,-0.428571429
554,-1,-1,0,0,-1,-1,-1,-0.428571429
555,-0.333333333,0,0,-1,0,0,-1,0.428571429
556,1,0,0,-1,-1,-1,-1,0.428571429
557,-0.333333333,0,0,-1,0,-1,-1,0.428571429
558,1,0,0,-1,-1,0,-1,-0.428571429
559,1,0,0,0,-1,-1,-1,0.428571429
560,-1,0,0,-1,0,0,-1,-0.428571429
561,1,0,0,-1,0,-1,-1,-0.428571429
562,-0.333333333,0,0,-1,0,0,-1,-1
563,0.333333333,-1,0,-1,-1,1,1,-0.428571429
564,0.333333333,0,0,-1,0,1,1,-0.428571429
565,-0.333333333,0,0,0,0,0,1,-0.428571429
566,-0.333333333,-1,0,-1,0,1,-1,0.428571429
567,-0.333333333,0,0,-1,0,-1,-1,1
568,0.333333333,1,0,-1,0,0,-1,0.428571429
569,1,0,0,-1,0,0,-1,-0.428571429
570,-0.333333333,-1,-1,-1,0,0,-1,-0.428571429
571,0.333333333,0,0,-1,0,0,-1,-0.428571429
572,-0.333333333,0,-1,-1,0,0,-1,-0.428571429
573,0.333333333,0,1,0,0,0,-1,-1
574,-0.333333333,0,0,-1,-1,0,1,-0.428571429
575,1,0,0,-1,0,0,1,0.428571429
576,0.333333333,0,0,-1,0,-1,-1,-0.428571429
577,1,-1,0,-1,-1,0,-1,-0.428571429
578,1,-1,0,-1,0,0,-1,0.428571429
579,0.333333333,0,0,-1,-1,0,-1,0.428571429
580,0.333333333,0,0,-1,0,-1,-1,-0.428571429
581,-0.333333333,0,0,-1,-1,0,-1,-0.428571429
582,-0.333333333,0,-1,-1,0,0,-1,-0.428571429
583,0.333333333,0,0,-1,0,-1,-1,-0.428571429
584,1,0,0,-1,0,-1,-1,-0.428571429
585,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
586,-0.333333333,-1,0,-1,-1,0,-1,0.428571429
587,-0.333333333,0,0,-1,0,0,-1,1
588,0.333333333,0,0,-1,0,0,-1,-0.428571429
589,0.333333333,-1,0,-1,0,0,-1,-1
590,0.333333333,0,0,-1,-1,0,-1,-0.428571429
591,1,0,0,-1,0,0,-1,1
592,-0.333333333,0,0,-1,-1,1,-1,-0.428571429
593,-0.333333333,0,0,0,0,0,-1,-1
594,-0.333333333,1,0,-1,0,-1,-1,0.428571429
595,1,-1,0,-1,0,0,-1,-0.428571429
596,0.333333333,0,0,0,0,0,-1,0.428571429
597,0.333333333,0,0,-1,0,0,-1,-0.428571429
598,-0.333333333,-1,0,-1,0,-1,1,0.428571429
599,-0.333333333,0,0,-1,0,0,1,-1
600,-1,0,0,0,0,0,1,0.428571429
601,-0.333333333,0,0,-1,0,0,1,0.428571429
602,-0.333333333,0,0,-1,0,-1,1,0.428571429
603,-1,0,0,0,0,-1,-1,0.428571429
604,-0.333333333,0,-1,0,0,0,-1,-0.428571429
605,-0.333333333,-1,0,1,-1,0,-1,-0.428571429
606,-0.333333333,-1,0,-1,0,0,1,-0.428571429
607,0.333333333,0,0,-1,0,0,1,1
608,-0.333333333,0,0,-1,0,1,-1,1
609,-1,0,0,0,-1,-1,-1,0.428571429
610,-1,0,0,0,0,0,-1,-0.428571429
611,0.333333333,-1,0,-1,0,-1,-1,-0.428571429
612,-0.333333333,-1,0,-1,0,-1,-1,-0.428571429
613,-0.333333333,0,0,-1,0,-1,-1,0.428571429
614,-0.333333333,0,0,-1,0,0,-1,0.428571429
615,0.333333333,0,1,-1,0,-1,-1,0.428571429
616,-1,1,0,-1,0,-1,-1,-0.428571429
617,1,0,0,1,0,-1,-1,-0.428571429
618,-1,1,0,-1,0,0,-1,0.428571429
619,1,-1,0,-1,0,0,-1,0.428571429
620,-0.333333333,0,0,-1,0,0,-1,-0.428571429
621,0.333333333,0,0,-1,1,0,-1,1
622,1,0,0,-1,0,0,-1,0.428571429
623,1,0,0,0,0,-1,-1,0.428571429
624,1,0,0,-1,0,0,-1,-0.428571429
625,-1,0,0,1,0,-1,-1,0.428571429
626,-0.333333333,-1,0,-1,0,0,-1,-0.428571429
627,-0.333333333,0,1,1,-1,0,-1,-0.428571429
628,1,0,0,-1,0,0,-1,-0.428571429
629,-1,0,0,-1,0,0,1,0.428571429
630,1,0,0,-1,0,0,1,-0.428571429
631,-0.333333333,0,0,-1,-1,0,1,-0.428571429
632,0.333333333,0,0,1,-1,0,1,0.428571429
633,0.333333333,0,0,-1,0,0,1,-0.428571429
634,1,0,0,-1,0,-1,1,-0.428571429
635,-0.333333333,0,0,-1,-1,0,-1,-0.428571429
636,1,0,0,-1,-1,0,-1,0.428571429
637,0.333333333,0,-1,-1,0,-1,-1,-1
638,0.333333333,1,0,-1,0,1,-1,0.428571429
639,1,1,0,-1,0,-1,-1,-0.428571429
640,0.333333333,0,0,-1,0,0,-1,-1
641,1,0,1,-1,0,0,-1,-0.428571429
642,-0.333333333,0,1,-1,0,0,-1,0.428571429
643,-0.333333333,0,0,-1,0,0,-1,1
644,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
645,-1,0,0,-1,-1,-1,-1,1
646,-0.333333333,0,-1,-1,0,-1,-1,1
647,-1,0,0,-1,-1,-1,-1,0.428571429
648,0.333333333,0,0,0,0,0,-1,0.428571429
649,1,0,0,-1,0,0,-1,-0.428571429
650,-0.333333333,0,0,-1,0,0,1,-0.428571429
651,-0.333333333,0,0,0,-1,0,1,-1
652,0.333333333,1,0,-1,0,1,1,0.428571429
653,1,0,0,0,0,0,-1,1
654,0.333333333,-1,-1,-1,-1,-1,-1,-0.428571429
655,-0.333333333,0,0,-1,0,0,-1,0.428571429
656,-0.333333333,0,0,0,0,-1,-1,0.428571429
657,-0.333333333,0,-1,0,0,-1,-1,-0.428571429
658,1,0,0,-1,0,0,-1,-1
659,-0.333333333,0,0,-1,0,0,-1,-0.428571429
660,0.333333333,0,0,-1,0,0,-1,0.428571429
661,0.333333333,-1,-1,-1,-1,-1,-1,-0.428571429
662,0.333333333,0,-1,0,0,-1,-1,-1
663,1,0,0,0,-1,1,-1,-0.428571429
664,-0.333333333,0,0,-1,0,0,-1,-0.428571429
665,-0.333333333,0,0,-1,0,0,-1,0.428571429
666,-0.333333333,0,0,-1,0,-1,-1,1
667,0.333333333,-1,0,0,0,0,-1,0.428571429
668,-1,0,0,-1,0,0,-1,0.428571429
669,0.333333333,0,0,-1,0,0,-1,-0.428571429
670,0.333333333,0,0,1,0,0,-1,-0.428571429
671,0.333333333,0,0,-1,-1,0,-1,0.428571429
672,-1,-1,0,-1,-1,0,-1,-0.428571429
673,-0.333333333,0,0,-1,0,0,-1,-0.428571429
674,0.333333333,0,-1,-1,0,0,-1,-0.428571429
675,1,-1,0,-1,-1,0,-1,0.428571429
676,-0.333333333,0,1,-1,0,-1,-1,-0.428571429
677,-0.333333333,0,0,-1,-1,0,-1,0.428571429
678,-0.333333333,0,1,-1,-1,0,-1,1
679,-0.333333333,-1,0,-1,0,-1,-1,-0.428571429
680,0.333333333,-1,0,-1,0,0,-1,-0.428571429
681,0.333333333,0,0,-1,0,-1,-1,1
682,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
683,-1,-1,-1,-1,-1,0,-1,-0.428571429
684,-0.333333333,1,0,-1,0,0,-1,0.428571429
685,1,0,1,0,0,0,-1,0.428571429
686,1,0,0,-1,0,0,-1,-0.428571429
687,0.333333333,0,0,-1,0,0,-1,0.428571429
688,-0.333333333,0,0,1,0,1,-1,-0.428571429
689,1,0,0,0,0,-1,-1,-0.428571429
690,0.333333333,0,0,-1,0,-1,-1,-0.428571429
691,0.333333333,0,0,-1,0,0,-1,-0.428571429
692,-0.333333333,0,0,-1,-1,0,-1,-0.428571429
693,1,0,0,-1,0,0,-1,-0.428571429
694,-0.333333333,0,0,1,0,0,-1,0.428571429
695,-0.333333333,0,1,0,0,0,-1,-0.428571429
696,1,0,-1,-1,-1,-1,-1,-0.428571429
697,0.333333333,0,1,-1,0,0,-1,-0.428571429
698,-1,1,0,-1,0,0,-1,-1
699,0.333333333,0,0,-1,0,0,-1,0.428571429
700,-1,0,0,-1,0,0,-1,1
701,-1,0,-1,1,0,0,-1,-0.428571429
702,0.333333333,0,0,-1,0,0,-1,0.428571429
703,1,1,1,-1,0,-1,-1,0.428571429
704,0.333333333,0,1,-1,0,0,-1,1
705,1,-1,1,-1,-1,-1,-1,-0.428571429
706,-0.333333333,0,-1,-1,-1,0,-1,-1
707,-1,0,0,-1,0,-1,-1,-0.428571429
708,0.333333333,0,0,-1,0,0,-1,-0.428571429
709,-0.333333333,1,0,0,0,-1,-1,-0.428571429
710,-1,0,0,-1,0,0,-1,-0.428571429
711,1,0,0,0,0,-1,-1,-0.428571429
712,-0.333333333,0,-1,-1,0,0,-1,0.428571429
713,-0.333333333,0,0,-1,0,-1,-1,1
714,0.333333333,-1,0,-1,0,0,-1,-0.428571429
715,1,0,0,-1,0,-1,-1,-0.428571429
716,0.333333333,1,0,-1,0,0,-1,1
717,1,0,-1,-1,0,-1,-1,-1
718,-1,-1,0,-1,-1,0,-1,-1
719,-0.333333333,0,0,-1,-1,0,-1,-1
720,0.333333333,-1,0,-1,-1,0,-1,-0.428571429
721,0.333333333,-1,0,-1,-1,0,-1,-1
722,0.333333333,0,0,-1,0,1,-1,-0.428571429
723,-1,0,0,-1,0,-1,-1,-1
724,1,1,0,-1,0,0,-1,-0.428571429
725,0.333333333,1,0,-1,0,-1,-1,-0.428571429
726,-0.333333333,-1,0,-1,-1,0,-1,-0.428571429
727,0.333333333,0,0,-1,-1,0,-1,-0.428571429
728,-0.333333333,0,-1,-1,0,0,-1,-1
729,1,-1,0,-1,0,0,-1,-1
730,-0.333333333,0,0,-1,0,0,-1,-0.428571429
731,0.333333333,0,0,-1,0,-1,-1,-0.428571429
732,-0.333333333,0,0,-1,0,0,1,0.428571429
733,1,0,0,0,0,0,1,1
734,-0.333333333,1,-1,0,0,0,1,0.428571429
735,-0.333333333,-1,-1,-1,0,0,1,0.428571429
736,0.333333333,0,-1,-1,-1,-1,1,-0.428571429
737,0.333333333,0,0,-1,-1,0,1,-0.428571429
738,0.333333333,0,0,1,0,-1,-1,1
739,0.333333333,0,0,-1,0,-1,-1,-0.428571429
740,-0.333333333,0,0,1,0,0,-1,0.428571429
741,-0.333333333,-1,0,-1,0,0,-1,0.428571429
742,0.333333333,0,0,-1,0,0,-1,-0.428571429
743,-0.333333333,0,0,-1,-1,0,-1,-0.428571429
744,-1,0,0,-1,0,-1,-1,0.428571429
745,1,-1,0,-1,0,-1,-1,0.428571429
746,0.333333333,0,0,-1,-1,0,-1,-1
747,-0.333333333,0,0,-1,0,0,1,-0.428571429
748,1,0,0,0,0,0,1,1
749,-0.333333333,0,0,0,0,-1,1,0.428571429
750,0.333333333,0,0,0,0,0,-1,0.428571429
751,0.333333333,1,1,-1,0,0,-1,0.428571429
752,-0.333333333,-1,0,0,0,-1,-1,-0.428571429
753,-1,0,1,-1,0,0,-1,-0.428571429
754,-1,0,0,0,0,0,-1,-1
755,-1,-1,0,1,-1,0,-1,-0.428571429
756,-1,-1,-1,-1,-1,-1,-1,-1
757,1,-1,0,-1,0,0,-1,0.428571429
758,-0.333333333,0,0,0,0,0,-1,1
759,0.333333333,0,0,-1,-1,0,-1,-1
760,0.333333333,0,0,-1,0,-1,-1,-0.428571429
761,-0.333333333,0,0,1,0,0,-1,-0.428571429
762,1,0,1,-1,0,-1,-1,0.428571429
763,1,0,1,-1,0,0,-1,0.428571429
764,-1,0,0,0,0,0,-1,0.428571429
765,0.333333333,-1,0,1,0,0,-1,-0.428571429
766,0.333333333,1,-1,1,0,0,-1,-0.428571429
767,-0.333333333,-1,0,-1,0,-1,-1,1
768,0.333333333,0,0,0,0,-1,-1,0.428571429
769,-0.333333333,0,0,-1,0,0,-1,-0.428571429
770,0.333333333,0,-1,-1,0,0,-1,-0.428571429
771,1,0,0,-1,1,0,-1,-0.428571429
772,-0.333333333,0,0,0,0,0,-1,-0.428571429
773,-0.333333333,0,0,-1,0,0,-1,0.428571429
774,-0.333333333,0,0,0,-1,0,-1,0.428571429
775,0.333333333,0,0,0,0,0,-1,-0.428571429
776,0.333333333,0,0,1,0,0,-1,-0.428571429
777,1,0,0,-1,0,0,-1,0.428571429
778,-1,0,1,-1,0,0,-1,1
779,0.333333333,0,0,-1,0,0,-1,1
780,1,0,-1,0,-1,0,1,-0.428571429
781,1,0,-1,1,-1,0,1,1
782,0.333333333,0,-1,-1,-1,-1,1,-1
783,-0.333333333,0,0,0,0,-1,-1,0.428571429
784,-1,0,0,-1,0,0,-1,-0.428571429
785,-1,0,0,0,0,-1,-1,0.428571429
786,-0.333333333,0,0,1,0,0,1,0.428571429
787,0.333333333,0,-1,-1,0,0,1,-1
788,1,1,-1,-1,0,0,1,-1
789,0.333333333,1,0,-1,0,-1,-1,0.428571429
790,-1,0,-1,-1,0,-1,-1,1
791,0.333333333,0,1,-1,-1,-1,-1,1
792,1,0,0,0,-1,-1,-1,-0.428571429
793,-0.333333333,-1,0,-1,-1,-1,-1,-0.428571429
794,-0.333333333,0,0,-1,0,0,-1,-0.428571429
795,-0.333333333,0,0,-1,0,-1,-1,0.428571429
796,1,0,-1,-1,0,-1,-1,-1
797,-0.333333333,0,0,0,0,0,1,0.428571429
798,-1,0,0,0,-1,0,1,0.428571429
799,0.333333333,-1,0,-1,-1,0,1,-0.428571429
800,-0.333333333,-1,0,-1,0,0,-1,-1
801,0.333333333,-1,-1,-1,-1,0,-1,0.428571429
802,0.333333333,-1,-1,-1,0,0,-1,-0.428571429
803,0.333333333,0,-1,0,0,0,-1,-0.428571429
804,0.333333333,0,0,1,0,-1,-1,0.428571429
805,0.333333333,0,0,-1,0,0,-1,0.428571429
806,-0.333333333,0,0,-1,-1,0,-1,-0.428571429
807,-0.333333333,0,0,-1,0,0,-1,0.428571429
808,0.333333333,0,0,-1,0,0,-1,-0.428571429
809,-1,0,0,0,-1,1,-1,-0.428571429
810,-0.333333333,0,0,-1,0,0,-1,1
811,-1,0,0,-1,0,0,-1,-0.428571429
812,-0.333333333,0,0,-1,0,0,-1,0.428571429
813,-0.333333333,0,0,-1,-1,1,-1,0.428571429
814,-1,0,-1,-1,0,0,-1,-0.428571429
815,-0.333333333,0,0,0,0,0,-1,-0.428571429
816,-0.333333333,0,0,1,0,0,-1,-0.428571429
817,0.333333333,0,0,-1,-1,0,-1,-1
818,-0.333333333,0,0,-1,0,0,-1,-0.428571429
819,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
820,1,0,0,-1,0,0,-1,0.428571429
821,1,-1,-1,-1,0,0,-1,0.428571429
822,-0.333333333,-1,0,-1,0,-1,-1,0.428571429
823,0.333333333,-1,0,-1,0,-1,-1,-1
824,1,0,0,-1,0,0,-1,0.428571429
825,-0.333333333,0,0,-1,0,0,-1,-0.428571429
826,0.333333333,0,0,0,0,0,1,0.428571429
827,0.333333333,0,0,-1,0,-1,1,0.428571429
828,-0.333333333,0,0,-1,-1,-1,1,0.428571429
829,-0.333333333,0,0,-1,0,1,-1,0.428571429
830,-0.333333333,0,0,-1,0,0,-1,1
831,-0.333333333,0,0,-1,0,0,-1,-0.428571429
832,-0.333333333,0,0,1,-1,0,1,0.428571429
833,-1,0,0,-1,0,-1,1,-0.428571429
834,-0.333333333,0,0,0,0,0,-1,0.428571429
835,0.333333333,0,0,0,0,0,-1,-0.428571429
836,0.333333333,-1,0,-1,0,1,-1,1
837,-1,0,0,-1,0,-1,1,-0.428571429
838,-0.333333333,0,-1,-1,0,-1,1,0.428571429
839,-0.333333333,0,0,-1,0,0,1,-0.428571429
840,0.333333333,-1,-1,-1,0,0,-1,-0.428571429
841,-0.333333333,0,0,0,0,-1,-1,0.428571429
842,1,0,-1,-1,0,-1,-1,-0.428571429
843,-1,0,0,0,-1,-1,-1,-1
844,1,0,0,0,0,-1,-1,-0.428571429
845,-0.333333333,0,0,0,0,-1,-1,-0.428571429
846,-1,0,-1,0,-1,-1,-1,0.428571429
847,0.333333333,1,0,-1,0,0,-1,-0.428571429
848,1,-1,0,-1,0,0,-1,-0.428571429
849,-0.333333333,-1,-1,0,-1,0,1,-0.428571429
850,-1,0,0,-1,0,0,1,1
851,0.333333333,0,0,-1,-1,0,-1,0.428571429
852,-0.333333333,0,0,-1,0,-1,-1,0.428571429
853,1,0,0,-1,0,-1,-1,-1
854,0.333333333,0,0,-1,0,0,1,-0.428571429
855,0.333333333,0,0,1,0,1,1,1
856,-0.333333333,-1,0,-1,0,0,1,-0.428571429
857,-1,-1,0,-1,0,1,-1,1
858,0.333333333,0,0,-1,0,0,-1,-1
859,0.333333333,0,0,-1,0,0,-1,-0.428571429
860,-0.333333333,0,0,1,0,-1,-1,-0.428571429
861,0.333333333,-1,0,-1,0,0,-1,-0.428571429
862,0.333333333,-1,0,1,-1,-1,-1,-0.428571429
863,-1,0,0,0,0,0,1,-0.428571429
864,0.333333333,0,0,-1,-1,-1,1,-0.428571429
865,0.333333333,-1,0,0,0,0,1,-0.428571429
866,-0.333333333,0,0,0,0,0,1,-1
867,-1,0,0,-1,0,0,1,-0.428571429
868,0.333333333,0,0,-1,0,0,1,1
869,0.333333333,-1,0,-1,0,0,-1,0.428571429
870,-1,1,0,0,0,0,-1,0.428571429
871,-1,0,0,-1,0,0,-1,1
872,-0.333333333,0,0,-1,0,0,-1,0.428571429
873,0.333333333,1,0,-1,0,0,-1,-0.428571429
874,-0.333333333,1,0,0,-1,0,-1,-0.428571429
875,1,0,0,0,0,0,-1,-0.428571429
876,1,-1,0,-1,0,0,-1,-0.428571429
877,1,-1,0,1,-1,-1,-1,-0.428571429
878,1,0,0,0,-1,0,-1,-0.428571429
879,-0.333333333,0,0,0,0,0,-1,-0.428571429
880,0.333333333,0,1,-1,0,-1,-1,0.428571429
881,-0.333333333,1,-1,1,0,-1,-1,0.428571429
882,0.333333333,-1,0,-1,-1,0,-1,-0.428571429
883,0.333333333,0,0,-1,0,0,-1,-1
884,-0.333333333,0,0,0,0,0,-1,-0.428571429
885,0.333333333,0,-1,-1,0,0,-1,-0.428571429
886,0.333333333,0,0,0,0,0,-1,0.428571429
887,0.333333333,-1,0,-1,-1,0,-1,0.428571429
888,0.333333333,0,0,1,0,0,-1,1
889,-0.333333333,0,0,1,0,0,-1,1
890,-0.333333333,0,0,0,0,-1,-1,-1
891,-0.333333333,0,0,1,0,0,-1,-0.428571429
892,1,0,0,-1,0,-1,-1,-0.428571429
893,0.333333333,0,0,-1,0,0,-1,0.428571429
894,0.333333333,0,0,-1,0,0,-1,-0.428571429
895,1,0,0,-1,0,0,-1,-0.428571429
896,-0.333333333,0,0,-1,0,0,-1,-0.428571429
897,0.333333333,0,0,-1,0,0,-1,0.428571429
898,0.333333333,0,0,-1,0,0,-1,0.428571429
899,-0.333333333,0,0,1,0,0,-1,1
900,-1,0,0,-1,-1,-1,-1,-0.428571429
901,0.333333333,0,-1,-1,-1,-1,-1,0.428571429
902,-1,0,0,-1,0,-1,-1,0.428571429
903,-1,-1,0,-1,0,-1,-1,0.428571429
904,1,0,0,-1,0,0,-1,0.428571429
905,0.333333333,-1,-1,-1,-1,-1,-1,-1
906,0.333333333,0,-1,-1,0,-1,-1,-0.428571429
907,1,0,-1,-1,0,-1,-1,-0.428571429
908,1,0,0,-1,0,1,-1,-0.428571429
909,1,0,0,-1,0,0,-1,-0.428571429
910,1,0,0,1,0,1,-1,-1
911,1,-1,0,-1,0,-1,-1,-0.428571429
912,0.333333333,-1,-1,-1,0,0,-1,-1
913,0.333333333,0,0,-1,0,-1,-1,-0.428571429
914,-0.333333333,0,0,-1,0,0,-1,-0.428571429
915,0.333333333,0,0,-1,0,0,-1,-1
916,0.333333333,0,0,-1,0,0,-1,-0.428571429
917,0.333333333,0,0,-1,0,0,-1,-0.428571429
918,0.333333333,0,0,0,0,0,-1,0.428571429
919,0.333333333,1,-1,-1,0,0,-1,0.428571429
920,-0.333333333,0,0,-1,0,-1,-1,0.428571429
921,1,1,0,-1,0,0,-1,0.428571429
922,0.333333333,-1,0,-1,0,-1,-1,0.428571429
923,-0.333333333,0,0,-1,0,0,-1,-0.428571429
924,-0.333333333,-1,0,-1,0,0,-1,-0.428571429
925,0.333333333,0,0,-1,0,-1,-1,-0.428571429
926,0.333333333,0,0,-1,-1,0,1,-0.428571429
927,-0.333333333,0,0,0,0,-1,1,1
928,0.333333333,-1,0,0,0,-1,-1,-0.428571429
929,-1,0,0,-1,0,0,-1,1
930,-0.333333333,0,0,0,0,0,-1,0.428571429
931,-0.333333333,0,0,0,0,0,-1,-0.428571429
932,1,0,0,-1,0,-1,-1,0.428571429
933,0.333333333,0,0,-1,-1,-1,-1,-0.428571429
934,-0.333333333,-1,0,0,0,0,-1,-0.428571429
935,0.333333333,1,-1,-1,0,0,-1,-0.428571429
936,-0.333333333,0,-1,-1,-1,0,-1,-1
937,-0.333333333,0,-1,-1,-1,-1,-1,0.428571429
938,1,-1,0,-1,0,0,-1,0.428571429
939,0.333333333,0,0,-1,0,0,-1,-0.428571429
940,-1,0,-1,-1,0,0,-1,-1
941,0.333333333,0,-1,0,0,0,-1,0.428571429
942,-0.333333333,0,0,-1,1,1,-1,0.428571429
943,0.333333333,1,0,-1,-1,0,-1,0.428571429
944,0.333333333,0,0,-1,0,-1,-1,-0.428571429
945,0.333333333,0,0,0,0,0,-1,0.428571429
946,-0.333333333,0,0,0,0,0,-1,1
947,-0.333333333,0,0,1,0,0,-1,0.428571429
948,-1,0,0,0,0,-1,-1,0.428571429
949,1,0,0,0,0,0,-1,1
950,0.333333333,0,0,-1,0,0,-1,-0.428571429
951,0.333333333,0,0,-1,-1,0,-1,0.428571429
952,0.333333333,0,0,-1,0,0,-1,-1
953,0.333333333,0,0,-1,0,0,-1,1
954,-0.333333333,0,-1,1,0,1,-1,0.428571429
955,1,0,0,-1,-1,-1,-1,1
956,-0.333333333,0,1,-1,0,-1,-1,-0.428571429
957,-0.333333333,-1,0,-1,0,-1,-1,-1
958,-0.333333333,0,0,-1,-1,-1,-1,-1
959,0.333333333,0,0,1,0,-1,-1,-0.428571429
960,0.333333333,0,0,-1,0,0,-1,-1
961,0.333333333,-1,1,-1,-1,0,-1,-0.428571429
962,-1,0,0,0,0,0,-1,0.428571429
963,-0.333333333,0,0,-1,0,0,-1,0.428571429
964,0.333333333,0,0,-1,0,-1,-1,0.428571429
965,-0.333333333,0,0,-1,0,0,1,0.428571429
966,0.333333333,-1,0,-1,0,-1,1,1
967,0.333333333,1,1,-1,-1,0,1,1
968,-1,0,0,-1,0,0,-1,0.428571429
969,-0.333333333,0,0,-1,0,1,-1,-0.428571429
970,0.333333333,-1,0,-1,0,0,-1,-0.428571429
971,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
972,1,0,0,-1,0,1,-1,0.428571429
973,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
974,-0.333333333,0,-1,-1,0,0,-1,0.428571429
975,-0.333333333,0,0,1,0,0,-1,0.428571429
976,-1,0,0,-1,0,0,-1,0.428571429
977,0.333333333,0,0,1,0,1,-1,0.428571429
978,0.333333333,-1,0,-1,0,1,-1,0.428571429
979,-1,0,1,-1,0,0,-1,0.428571429
980,-1,0,0,0,0,0,-1,-0.428571429
981,-0.333333333,0,-1,-1,-1,-1,-1,-0.428571429
982,-0.333333333,0,-1,0,0,0,-1,1
983,0.333333333,0,0,-1,0,0,-1,1
984,0.333333333,-1,0,-1,0,0,-1,0.428571429
985,-0.333333333,-1,0,0,-1,0,1,-0.428571429
986,-0.333333333,0,0,0,-1,-1,1,-0.428571429
987,0.333333333,0,0,0,0,0,1,-0.428571429
988,0.333333333,-1,0,-1,-1,-1,-1,-0.428571429
989,-1,0,0,0,0,-1,-1,0.428571429
990,-0.333333333,-1,-1,-1,0,0,-1,-0.428571429
991,-0.333333333,0,-1,-1,0,-1,-1,-0.428571429
992,-0.333333333,1,1,-1,-1,-1,-1,-0.428571429
993,-0.333333333,-1,0,-1,-1,0,-1,-0.428571429
994,-0.333333333,-1,1,-1,1,0,-1,-0.428571429
995,-0.333333333,0,0,-1,0,0,-1,-0.428571429
996,-0.333333333,0,-1,-1,0,0,-1,-0.428571429
997,0.333333333,-1,0,-1,0,0,-1,0.428571429
998,0.333333333,-1,0,-1,0,-1,-1,-1
999,0.333333333,0,0,-1,0,0,-1,-0.428571429
1000,-1,-1,0,-1,0,-1,-1,-1
1001,-1,0,0,-1,0,-1,-1,-1
1002,1,-1,0,-1,0,0,-1,-1
1003,-0.333333333,0,1,-1,-1,0,-1,0.428571429
1004,-0.333333333,1,0,1,-1,0,-1,0.428571429
1005,0.333333333,0,0,-1,0,0,-1,0.428571429
1006,0.333333333,-1,0,-1,-1,0,-1,-0.428571429
1007,0.333333333,-1,-1,-1,0,0,-1,-0.428571429
1008,-0.333333333,0,0,-1,0,0,-1,1
1009,0.333333333,1,0,-1,-1,-1,-1,-0.428571429
1010,-1,0,-1,-1,0,-1,-1,-1
1011,0.333333333,-1,-1,-1,0,-1,-1,-0.428571429
1012,1,-1,1,-1,0,0,-1,-0.428571429
1013,0.333333333,0,0,-1,-1,-1,-1,0.428571429
1014,0.333333333,0,0,-1,-1,-1,-1,0.428571429
1015,-0.333333333,0,0,0,-1,0,-1,-0.428571429
1016,-1,0,1,1,0,1,-1,1
1017,0.333333333,0,0,-1,0,0,1,1
1018,-0.333333333,0,0,1,0,-1,1,0.428571429
1019,-0.333333333,0,0,-1,0,0,-1,-0.428571429
1020,-0.333333333,0,0,-1,0,0,-1,0.428571429
